Chromosome	Start	Ratio	MedianRatio	CopyNumber
1	1	0.96075	0.96075	2
1	1000001	1.53844	1.52221	3
1	2000001	1.50598	1.52221	3
1	3000001	1.17138	1.52221	3
1	4000001	1.59598	1.52221	3
1	5000001	0.980071	1.03392	2
1	6000001	1.02153	1.03392	2
1	7000001	1.05685	1.03392	2
1	8000001	0.952965	1.03392	2
1	9000001	0.748479	1.03392	2
1	10000001	1.04966	1.03392	2
1	11000001	1.19959	1.03392	2
1	12000001	1.0233	1.03392	2
1	13000001	0.787826	1.03392	2
1	14000001	0.907906	1.03392	2
1	15000001	1.19938	1.03392	2
1	16000001	1.06201	1.03392	2
1	17000001	1.11394	1.03392	2
1	18000001	1.06576	1.03392	2
1	19000001	0.920345	1.03392	2
1	20000001	1.07899	1.03392	2
1	21000001	1.16378	1.03392	2
1	22000001	1.18749	1.03392	2
1	23000001	0.763462	1.03392	2
1	24000001	1.03494	1.03392	2
1	25000001	0.915404	1.03392	2
1	26000001	1.11581	1.03392	2
1	27000001	1.29396	1.03392	2
1	28000001	0.913805	1.03392	2
1	29000001	0.93949	1.03392	2
1	30000001	1.03289	1.03392	2
1	31000001	1.40036	1.03392	2
1	32000001	1.07333	1.03392	2
1	33000001	1.12524	1.03392	2
1	34000001	0.865856	1.03392	2
1	35000001	1.15518	1.03392	2
1	36000001	0.948093	1.03392	2
1	37000001	1.02505	1.03392	2
1	38000001	0.892238	1.03392	2
1	39000001	0.940617	1.03392	2
1	40000001	1.03498	1.03392	2
1	41000001	1.0193	1.03392	2
1	42000001	1.00228	1.03392	2
1	43000001	1.36651	1.03392	2
1	44000001	1.12291	1.03392	2
1	45000001	0.762805	0.762805	2
1	46000001	1.32528	1.1958	2
1	47000001	1.02386	1.1958	2
1	48000001	1.24257	1.1958	2
1	49000001	1.14903	1.1958	2
1	50000001	0.982731	1.1958	2
1	51000001	1.42445	1.1958	2
1	52000001	0.96106	0.977552	2
1	53000001	1.05492	0.977552	2
1	54000001	0.934895	0.977552	2
1	55000001	1.0346	0.977552	2
1	56000001	0.890318	0.977552	2
1	57000001	0.930342	0.977552	2
1	58000001	0.927041	0.977552	2
1	59000001	0.844924	0.977552	2
1	60000001	1.07461	0.977552	2
1	61000001	0.849324	0.977552	2
1	62000001	1.03374	0.977552	2
1	63000001	0.910734	0.977552	2
1	64000001	0.8773	0.977552	2
