Chromosome	Start	Ratio	MedianRatio	CopyNumber
1	1	1.22984	1.22984	2
1	1000001	1.57556	1.22984	2
1	2000001	1.2285	1.22984	2
1	3000001	1.03972	1.00524	2
1	4000001	1.22429	1.00524	2
1	5000001	0.924117	1.00524	2
1	6000001	1.04257	1.00524	2
1	7000001	1.04937	1.00524	2
1	8000001	0.857974	1.00524	2
1	9000001	1.05653	1.00524	2
1	10000001	1.02016	1.00524	2
1	11000001	1.05351	1.00524	2
1	12000001	1.21105	1.00524	2
1	13000001	1.08657	1.00524	2
1	14000001	0.907077	1.00524	2
1	15000001	0.976059	1.00524	2
1	16000001	0.983561	1.00524	2
1	17000001	0.702016	1.00524	2
1	18000001	0.987355	1.00524	2
1	19000001	0.922135	1.00524	2
1	20000001	1.07891	1.00524	2
1	21000001	0.849893	1.00524	2
1	22000001	0.881517	1.00524	2
1	23000001	0.904363	1.00524	2
1	24000001	0.793612	1.00524	2
1	25000001	1.14713	1.00524	2
1	26000001	1.05587	1.00524	2
1	27000001	1.30661	1.00524	2
1	28000001	1.05234	1.00524	2
1	29000001	0.787046	1.00524	2
1	30000001	0.984938	1.00524	2
1	31000001	1.04243	1.00524	2
1	32000001	0.839887	1.00524	2
1	33000001	0.912249	1.00524	2
1	34000001	1.03623	1.00524	2
1	35000001	0.805538	1.00524	2
1	36000001	1.06019	1.00524	2
1	37000001	1.14959	1.00524	2
1	38000001	1.11757	1.00524	2
1	39000001	0.858346	1.00524	2
1	40000001	0.976039	1.00524	2
1	41000001	1.1194	1.00524	2
1	42000001	1.15917	1.00524	2
1	43000001	1.09548	1.00524	2
1	44000001	1.05589	1.00524	2
1	45000001	0.885731	1.00524	2
1	46000001	1.04807	1.00524	2
1	47000001	1.13547	1.00524	2
1	48000001	0.950918	1.00524	2
1	49000001	1.10745	1.00524	2
1	50000001	1.15258	1.00524	2
1	51000001	1.28702	1.00524	2
1	52000001	1.00776	1.00524	2
1	53000001	0.927621	1.00524	2
1	54000001	0.956317	1.00524	2
1	55000001	0.867832	1.00524	2
1	56000001	0.812122	1.00524	2
1	57000001	0.925679	1.00524	2
1	58000001	1.31967	1.00524	2
1	59000001	0.942234	1.00524	2
1	60000001	0.970971	1.00524	2
1	61000001	0.974092	1.00524	2
1	62000001	1.06318	1.00524	2
1	63000001	0.971752	1.00524	2
1	64000001	0.936077	1.00524	2
1	65000001	1.01783	1.00524	2
1	66000001	0.82409	1.00524	2
1	67000001	1.0258	1.00524	2
1	68000001	0.840312	1.00524	2
1	69000001	0.934801	1.00524	2
1	70000001	1.31921	1.00524	2
1	71000001	0.911753	1.00524	2
1	72000001	0.952348	1.00524	2
1	73000001	1.10405	1.00524	2
1	74000001	0.909796	1.00524	2
1	75000001	1.00524	1.00524	2
1	76000001	0.704805	1.00524	2
1	77000001	1.18819	1.00524	2
1	78000001	1.10341	1.00524	2
1	79000001	1.1132	1.00524	2
1	80000001	0.959729	1.00524	2
1	81000001	1.02189	1.00524	2
1	82000001	0.837098	0.938246	2
1	83000001	0.773906	0.938246	2
1	84000001	0.938523	0.938246	2
1	85000001	0.815176	0.938246	2
1	86000001	1.00739	0.938246	2
1	87000001	0.86145	0.938246	2
1	88000001	0.81105	0.938246	2
1	89000001	1.05102	0.938246	2
1	90000001	0.985053	0.938246	2
1	91000001	1.02985	0.938246	2
1	92000001	1.12039	0.938246	2
1	93000001	0.835651	0.938246	2
1	94000001	1.1152	0.938246	2
1	95000001	1.1038	0.938246	2
1	96000001	0.937969	0.938246	2
1	97000001	0.996306	0.938246	2
1	98000001	0.896207	0.938246	2
1	99000001	1.09302	0.938246	2
1	100000001	1.00972	0.938246	2
1	101000001	0.887034	0.938246	2
1	102000001	0.934507	0.938246	2
1	103000001	0.786258	0.938246	2
1	104000001	0.895027	0.938246	2
1	105000001	1.01224	0.938246	2
1	106000001	1.06945	0.938246	2
1	107000001	0.81466	0.938246	2
1	108000001	0.879015	0.938246	2
1	109000001	1.05172	0.938246	2
1	110000001	1.11662	0.938246	2
1	111000001	0.963442	0.938246	2
1	112000001	0.892689	0.938246	2
1	113000001	1.10002	0.938246	2
1	114000001	0.871978	0.938246	2
1	115000001	0.75783	0.938246	2
1	116000001	1.27874	0.938246	2
