Chromosome	Start	Ratio	MedianRatio	CopyNumber
1	1	1.23291	1.00197	2
1	1000001	1.45099	1.00197	2
1	2000001	1.14525	1.00197	2
1	3000001	0.899159	1.00197	2
1	4000001	1.10418	1.00197	2
1	5000001	0.806529	1.00197	2
1	6000001	1.11323	1.00197	2
1	7000001	1.36917	1.00197	2
1	8000001	0.794091	1.00197	2
1	9000001	1.13275	1.00197	2
1	10000001	1.26357	1.00197	2
1	11000001	0.925355	1.00197	2
1	12000001	1.27264	1.00197	2
1	13000001	1.01368	1.00197	2
1	14000001	0.758591	1.00197	2
1	15000001	1.03121	1.00197	2
1	16000001	0.913704	1.00197	2
1	17000001	1.33728	1.00197	2
1	18000001	0.933117	1.00197	2
1	19000001	0.896739	1.00197	2
1	20000001	0.853155	1.00197	2
1	21000001	0.918465	1.00197	2
1	22000001	1.26934	1.00197	2
1	23000001	1.07925	1.00197	2
1	24000001	0.794777	1.00197	2
1	25000001	1.11979	1.00197	2
1	26000001	0.86301	1.00197	2
1	27000001	0.754336	1.00197	2
1	28000001	1.26547	1.00197	2
1	29000001	1.10106	1.00197	2
1	30000001	0.881752	1.00197	2
1	31000001	1.20486	1.00197	2
1	32000001	1.06737	1.00197	2
1	33000001	0.88583	1.00197	2
1	34000001	0.748044	1.00197	2
1	35000001	1.05148	1.00197	2
1	36000001	0.804595	1.00197	2
1	37000001	0.910864	1.00197	2
1	38000001	1.04058	1.00197	2
1	39000001	1.17221	1.00197	2
1	40000001	0.820407	1.00197	2
1	41000001	1.07268	1.00197	2
1	42000001	1.03545	1.00197	2
1	43000001	1.07375	1.00197	2
1	44000001	1.02433	1.00197	2
1	45000001	0.99977	1.00197	2
1	46000001	1.23421	1.00197	2
1	47000001	1.00197	1.00197	2
1	48000001	1.13225	1.00197	2
1	49000001	1.03809	1.00197	2
1	50000001	1.0639	1.00197	2
1	51000001	1.15108	1.00197	2
1	52000001	0.848139	1.00197	2
1	53000001	0.838005	1.00197	2
1	54000001	1.07216	1.00197	2
1	55000001	1.0848	1.00197	2
1	56000001	0.916439	1.00197	2
1	57000001	0.913096	1.00197	2
1	58000001	0.948999	1.00197	2
1	59000001	0.907312	1.00197	2
1	60000001	1.23238	1.00197	2
1	61000001	1.2554	1.00197	2
1	62000001	1.29419	1.00197	2
1	63000001	0.936227	1.00197	2
1	64000001	0.872765	1.00197	2
1	65000001	1.04037	1.00197	2
1	66000001	0.813043	1.00197	2
1	67000001	0.961644	1.00197	2
1	68000001	0.871553	1.00197	2
1	69000001	1.05936	1.00197	2
1	70000001	0.952463	1.00197	2
1	71000001	1.48852	1.00197	2
1	72000001	0.849547	1.00197	2
1	73000001	0.915939	1.00197	2
1	74000001	1.11189	1.00197	2
1	75000001	0.930227	1.00197	2
1	76000001	0.987996	1.00197	2
1	77000001	0.68054	1.00197	2
1	78000001	0.905594	1.00197	2
1	79000001	0.956282	1.00197	2
1	80000001	1.33313	1.00197	2
1	81000001	0.965135	1.00197	2
1	82000001	1.03664	1.00197	2
1	83000001	0.827332	1.00197	2
1	84000001	1.1328	1.00197	2
1	85000001	1.39096	1.00197	2
1	86000001	0.800879	1.00197	2
1	87000001	1.23558	1.00197	2
1	88000001	0.658333	1.00197	2
1	89000001	0.972118	1.00197	2
1	90000001	0.930879	1.00197	2
1	91000001	0.930198	1.00197	2
1	92000001	1.01423	1.00197	2
1	93000001	1.01245	1.00197	2
1	94000001	1.1069	1.00197	2
1	95000001	1.01153	1.00197	2
1	96000001	0.908807	1.00197	2
1	97000001	0.851646	1.00197	2
1	98000001	0.716402	1.00197	2
1	99000001	1.34684	1.00197	2
1	100000001	1.09998	1.00197	2
1	101000001	0.913933	1.00197	2
1	102000001	0.681169	1.00197	2
1	103000001	0.984497	1.00197	2
1	104000001	1.28445	1.00197	2
1	105000001	0.955072	1.00197	2
1	106000001	0.712419	1.00197	2
1	107000001	1.0101	1.00197	2
1	108000001	1.17658	1.00197	2
1	109000001	1.19768	1.00197	2
1	110000001	1.11562	1.00197	2
1	111000001	0.913024	1.00197	2
1	112000001	0.988937	1.00197	2
1	113000001	1.04622	1.00197	2
1	114000001	0.891289	1.00197	2
1	115000001	0.791095	1.00197	2
1	116000001	1.22229	1.00197	2
1	117000001	1.16787	1.00197	2
1	118000001	1.14251	1.00197	2
1	119000001	0.868872	1.00197	2
1	120000001	0.764729	1.00197	2
1	121000001	1.55078	1.46175	3
1	122000001	1.47448	1.46175	3
1	123000001	1.44902	1.46175	3
1	124000001	1.26685	1.46175	3
1	125000001	2.51224	-1	2
1	126000001	-1	-1	2
1	127000001	-1	-1	2
1	128000001	-1	-1	2
1	129000001	-1	-1	2
1	130000001	-1	-1	2
1	131000001	-1	-1	2
1	132000001	-1	-1	2
1	133000001	-1	-1	2
1	134000001	-1	-1	2
1	135000001	-1	-1	2
1	136000001	-1	-1	2
1	137000001	-1	-1	2
1	138000001	-1	-1	2
1	139000001	-1	-1	2
1	140000001	-1	-1	2
1	141000001	-1	-1	2
1	142000001	-1	-1	2
1	143000001	2.16689	-1	2
1	144000001	1.48453	1.05236	2
1	145000001	1.0568	1.05236	2
1	146000001	1.10249	1.05236	2
1	147000001	1.21384	1.05236	2
1	148000001	0.666585	1.05236	2
1	149000001	1.24487	1.05236	2
1	150000001	1.01934	1.05236	2
1	151000001	0.983838	1.05236	2
1	152000001	1.26987	1.05236	2
1	153000001	1.21122	1.05236	2
1	154000001	1.25018	1.05236	2
1	155000001	0.923221	1.05236	2
1	156000001	0.859673	1.05236	2
1	157000001	0.909576	1.05236	2
1	158000001	1.11845	1.05236	2
1	159000001	0.862706	1.05236	2
1	160000001	1.23702	1.05236	2
1	161000001	0.991695	1.05236	2
1	162000001	1.20835	1.05236	2
1	163000001	0.927896	1.05236	2
1	164000001	0.740714	1.05236	2
1	165000001	0.894147	1.05236	2
1	166000001	0.816307	1.05236	2
1	167000001	1.24933	1.05236	2
1	168000001	1.36681	1.05236	2
1	169000001	0.879668	1.05236	2
1	170000001	1.04595	1.05236	2
1	171000001	0.92979	1.05236	2
1	172000001	1.17056	1.05236	2
1	173000001	1.15716	1.05236	2
1	174000001	1.02184	1.05236	2
1	175000001	0.968907	1.05236	2
1	176000001	1.02537	1.05236	2
1	177000001	0.982796	1.05236	2
1	178000001	1.05236	1.05236	2
1	179000001	1.24044	1.05236	2
1	180000001	1.23885	1.05236	2
1	181000001	1.26185	1.05236	2
1	182000001	1.26413	1.05236	2
1	183000001	0.803716	0.974298	2
1	184000001	0.680111	0.974298	2
1	185000001	0.981752	0.974298	2
1	186000001	0.893556	0.974298	2
1	187000001	0.798882	0.974298	2
1	188000001	0.856095	0.974298	2
1	189000001	1.15283	0.974298	2
1	190000001	1.04679	0.974298	2
1	191000001	0.702706	0.974298	2
1	192000001	1.21477	0.974298	2
1	193000001	0.814483	0.974298	2
1	194000001	0.680799	0.974298	2
1	195000001	1.02767	0.974298	2
1	196000001	0.940145	0.974298	2
1	197000001	0.990302	0.974298	2
1	198000001	1.09896	0.974298	2
1	199000001	0.72465	0.974298	2
1	200000001	0.786456	0.974298	2
1	201000001	0.870262	0.974298	2
1	202000001	1.01613	0.974298	2
1	203000001	1.03541	0.974298	2
1	204000001	0.957525	0.974298	2
1	205000001	0.905454	0.974298	2
1	206000001	1.19673	0.974298	2
1	207000001	1.09071	0.974298	2
1	208000001	1.1534	0.974298	2
1	209000001	1.1501	0.974298	2
1	210000001	1.16192	0.974298	2
1	211000001	0.990832	0.974298	2
1	212000001	0.851013	0.974298	2
1	213000001	0.796969	0.974298	2
1	214000001	0.748312	0.974298	2
1	215000001	1.08729	0.974298	2
1	216000001	0.957052	0.974298	2
1	217000001	0.726041	0.974298	2
1	218000001	0.771123	0.974298	2
1	219000001	0.847397	0.974298	2
1	220000001	1.05942	0.974298	2
1	221000001	0.926114	0.974298	2
1	222000001	1.15133	0.974298	2
1	223000001	1.16324	0.974298	2
1	224000001	0.614726	0.974298	2
1	225000001	0.83459	0.974298	2
1	226000001	1.28463	0.974298	2
1	227000001	1.10491	0.974298	2
1	228000001	1.05695	0.974298	2
1	229000001	0.91384	0.974298	2
1	230000001	0.722526	0.974298	2
1	231000001	1.18362	0.974298	2
1	232000001	1.02797	0.974298	2
1	233000001	1.34077	0.974298	2
1	234000001	1.03643	0.974298	2
1	235000001	1.22439	0.974298	2
1	236000001	0.939765	0.974298	2
1	237000001	0.837557	0.974298	2
1	238000001	1.17274	0.974298	2
1	239000001	0.769635	0.974298	2
1	240000001	0.546324	0.974298	2
1	241000001	1.12626	0.974298	2
1	242000001	1.08297	0.974298	2
1	243000001	1.13266	0.974298	2
1	244000001	0.966843	0.974298	2
1	245000001	0.889623	0.974298	2
1	246000001	0.874807	0.974298	2
1	247000001	1.10465	0.974298	2
1	248000001	1.1039	0.974298	2
10	1	0.9693	0.9693	2
10	1000001	0.891214	0.9693	2
10	2000001	0.855777	0.9693	2
10	3000001	1.08055	0.9693	2
10	4000001	0.790667	0.9693	2
10	5000001	0.885265	0.9693	2
10	6000001	1.09751	0.9693	2
10	7000001	1.16751	0.9693	2
10	8000001	0.995401	0.9693	2
10	9000001	0.681538	0.9693	2
10	10000001	0.89618	0.9693	2
10	11000001	0.948001	0.9693	2
10	12000001	1.18067	0.9693	2
10	13000001	1.1806	0.9693	2
10	14000001	0.806194	0.9693	2
10	15000001	0.987297	0.9693	2
10	16000001	1.21386	0.9693	2
10	17000001	1.08666	0.9693	2
10	18000001	0.900337	0.9693	2
10	19000001	0.803215	0.9693	2
10	20000001	0.873848	0.9693	2
10	21000001	1.21575	0.9693	2
10	22000001	1.036	0.9693	2
10	23000001	0.934155	0.9693	2
10	24000001	1.15961	0.9693	2
10	25000001	1.08316	0.9693	2
10	26000001	0.759501	0.9693	2
10	27000001	0.983285	0.9693	2
10	28000001	0.835539	0.9693	2
10	29000001	0.97635	0.9693	2
10	30000001	1.14122	0.9693	2
10	31000001	0.899835	0.9693	2
10	32000001	0.964974	0.9693	2
10	33000001	1.26787	1.13607	2
10	34000001	1.18578	1.13607	2
10	35000001	1.13693	1.13607	2
10	36000001	1.02342	1.13607	2
10	37000001	1.13522	1.13607	2
10	38000001	1.12005	1.13607	2
10	39000001	0.975998	1.13607	2
10	40000001	1.33909	1.13607	2
10	41000001	0.875771	0.928068	2
10	42000001	1.1272	0.928068	2
10	43000001	0.866935	0.928068	2
10	44000001	0.775545	0.928068	2
10	45000001	0.86799	0.928068	2
10	46000001	0.8444	0.928068	2
10	47000001	0.866066	0.928068	2
10	48000001	1.0062	0.928068	2
10	49000001	0.928068	0.928068	2
10	50000001	1.27408	0.928068	2
10	51000001	1.03192	0.928068	2
10	52000001	0.764859	0.928068	2
10	53000001	0.990541	0.928068	2
10	54000001	0.892844	0.928068	2
10	55000001	0.731365	0.928068	2
10	56000001	1.1256	0.928068	2
10	57000001	0.811709	0.928068	2
10	58000001	0.998934	0.928068	2
10	59000001	0.887098	0.928068	2
10	60000001	0.844814	0.928068	2
10	61000001	0.64116	0.928068	2
10	62000001	0.901599	0.928068	2
10	63000001	0.942662	0.928068	2
10	64000001	0.634348	0.928068	2
10	65000001	0.95999	0.928068	2
10	66000001	0.630071	0.928068	2
10	67000001	1.06329	0.928068	2
10	68000001	1.00674	0.928068	2
10	69000001	1.06825	0.928068	2
10	70000001	0.718758	0.928068	2
10	71000001	0.688866	0.928068	2
10	72000001	1.12796	0.928068	2
10	73000001	0.874953	0.928068	2
10	74000001	0.928119	0.928068	2
10	75000001	0.982187	0.928068	2
10	76000001	1.11659	0.928068	2
10	77000001	0.74857	0.928068	2
10	78000001	0.936164	0.928068	2
10	79000001	0.957952	0.928068	2
10	80000001	0.940129	0.928068	2
10	81000001	1.24092	0.928068	2
10	82000001	0.839576	0.80162	2
10	83000001	0.756743	0.80162	2
10	84000001	0.80162	0.80162	2
10	85000001	1.29135	1.17027	2
10	86000001	1.11672	1.17027	2
10	87000001	0.989776	1.17027	2
10	88000001	1.22381	1.17027	2
10	89000001	0.767613	0.851259	2
10	90000001	1.11648	0.851259	2
10	91000001	0.792003	0.851259	2
10	92000001	0.765273	0.851259	2
10	93000001	1.31403	0.851259	2
10	94000001	0.845356	0.851259	2
10	95000001	0.831733	0.851259	2
10	96000001	0.857163	0.851259	2
10	97000001	0.875912	0.851259	2
10	98000001	0.980214	0.851259	2
10	99000001	0.753108	0.851259	2
10	100000001	1.09761	0.851259	2
10	101000001	0.798806	0.851259	2
10	102000001	0.919147	0.851259	2
10	103000001	0.962342	0.851259	2
10	104000001	0.836386	0.851259	2
10	105000001	0.760306	0.851259	2
10	106000001	0.935818	0.851259	2
10	107000001	1.1306	0.851259	2
10	108000001	0.832491	0.851259	2
10	109000001	0.789652	0.851259	2
10	110000001	0.986198	0.851259	2
10	111000001	1.15939	1.20431	2
10	112000001	1.255	1.20431	2
10	113000001	1.14292	1.20431	2
10	114000001	1.24924	1.20431	2
10	115000001	1.1045	1.20431	2
10	116000001	1.34465	1.20431	2
10	117000001	0.6427	0.951297	2
10	118000001	0.956813	0.951297	2
10	119000001	1.18996	0.951297	2
10	120000001	0.951297	0.951297	2
10	121000001	1.01473	0.951297	2
10	122000001	1.30701	0.951297	2
10	123000001	0.852362	0.951297	2
10	124000001	0.881635	0.951297	2
10	125000001	0.897111	0.951297	2
10	126000001	3.22115	3.22115	6
10	127000001	0.658991	1.07842	2
10	128000001	1.13963	1.07842	2
10	129000001	1.07842	1.07842	2
10	130000001	1.13581	1.07842	2
10	131000001	0.767894	1.07842	2
10	132000001	1.37175	1.60548	3
10	133000001	1.8392	1.60548	3
11	1	1.1095	0.975126	2
11	1000001	1.06481	0.975126	2
11	2000001	0.954855	0.975126	2
11	3000001	1.02051	0.975126	2
11	4000001	0.975126	0.975126	2
11	5000001	0.881497	0.975126	2
11	6000001	1.14532	0.975126	2
11	7000001	0.726829	0.975126	2
11	8000001	0.720717	0.975126	2
11	9000001	0.901299	0.975126	2
11	10000001	1.30117	0.975126	2
11	11000001	2.18028	2.18028	4
11	12000001	0.978729	0.971321	2
11	13000001	1.17706	0.971321	2
11	14000001	0.93442	0.971321	2
11	15000001	1.16339	0.971321	2
11	16000001	0.879178	0.971321	2
11	17000001	1.14358	0.971321	2
11	18000001	1.13955	0.971321	2
11	19000001	0.829135	0.971321	2
11	20000001	0.963914	0.971321	2
11	21000001	0.952055	0.971321	2
11	22000001	1.74584	1.74584	3
11	23000001	1.16822	1.02021	2
11	24000001	1.01903	1.02021	2
11	25000001	0.860306	1.02021	2
11	26000001	1.09969	1.02021	2
11	27000001	1.02277	1.02021	2
11	28000001	1.03785	1.02021	2
11	29000001	0.81938	1.02021	2
11	30000001	0.964128	1.02021	2
11	31000001	0.7868	1.02021	2
11	32000001	0.723928	1.02021	2
11	33000001	1.58033	1.02021	2
11	34000001	0.833142	1.02021	2
11	35000001	1.0214	1.02021	2
11	36000001	0.790839	1.02021	2
11	37000001	0.900666	1.02021	2
11	38000001	0.982743	1.02021	2
11	39000001	1.12987	1.02021	2
11	40000001	0.963432	1.02021	2
11	41000001	1.00953	1.02021	2
11	42000001	1.09018	1.02021	2
11	43000001	1.18647	1.02021	2
11	44000001	0.840939	1.02021	2
11	45000001	0.836606	1.02021	2
11	46000001	1.09708	1.02021	2
11	47000001	0.817368	1.02021	2
11	48000001	1.08684	1.02021	2
11	49000001	1.04428	1.02021	2
11	50000001	1.50621	1.02021	2
11	51000001	1.15783	1.02021	2
11	52000001	0.96396	1.02021	2
11	53000001	1.09708	1.02021	2
11	54000001	0.72461	1.02021	2
11	55000001	0.692433	1.02021	2
11	56000001	0.886986	1.02021	2
11	57000001	1.02654	1.02021	2
11	58000001	1.13503	1.02021	2
11	59000001	1.1935	1.02021	2
11	60000001	1.01335	1.02021	2
11	61000001	0.976284	1.02021	2
11	62000001	1.0917	1.02021	2
11	63000001	1.05099	1.02021	2
11	64000001	0.90774	1.02021	2
11	65000001	1.08919	1.02021	2
11	66000001	0.8781	1.02021	2
11	67000001	0.946838	1.02021	2
11	68000001	1.10501	1.02021	2
11	69000001	1.48797	1.02021	2
11	70000001	0.999099	1.02021	2
11	71000001	1.18197	1.02021	2
11	72000001	1.04897	1.02021	2
11	73000001	1.1114	1.02021	2
11	74000001	1.11345	1.02021	2
11	75000001	0.912487	1.02021	2
11	76000001	0.771707	1.02021	2
11	77000001	0.919477	1.02021	2
11	78000001	1.1109	1.02021	2
11	79000001	1.3237	1.3237	3
11	80000001	1.19694	1.3237	3
11	81000001	1.53348	1.3237	3
11	82000001	0.832409	0.858686	2
11	83000001	0.920234	0.858686	2
11	84000001	0.992867	0.858686	2
11	85000001	0.764091	0.858686	2
11	86000001	0.82888	0.858686	2
11	87000001	1.08923	0.858686	2
11	88000001	0.858686	0.858686	2
11	89000001	1.11589	0.858686	2
11	90000001	0.781129	0.858686	2
11	91000001	0.72437	0.858686	2
11	92000001	0.893978	0.858686	2
11	93000001	0.915628	0.858686	2
11	94000001	0.922634	0.858686	2
11	95000001	0.825963	0.858686	2
11	96000001	1.33169	0.858686	2
11	97000001	0.798658	0.858686	2
11	98000001	1.06285	0.858686	2
11	99000001	0.716629	0.858686	2
11	100000001	0.892694	0.858686	2
11	101000001	0.723421	0.858686	2
11	102000001	1.10168	0.858686	2
11	103000001	0.963438	0.858686	2
11	104000001	1.44947	0.858686	2
11	105000001	0.695191	0.858686	2
11	106000001	0.646807	0.858686	2
11	107000001	0.622418	0.858686	2
11	108000001	0.902741	0.858686	2
