Chromosome	Start	Ratio	MedianRatio	CopyNumber
1	1	0.787125	0.992561	2
1	1000001	1.04897	0.992561	2
1	2000001	1.08622	0.992561	2
1	3000001	0.901	0.992561	2
1	4000001	1.29949	0.992561	2
1	5000001	0.940218	0.992561	2
1	6000001	1.07982	0.992561	2
1	7000001	1.19696	0.992561	2
1	8000001	1.08867	0.992561	2
1	9000001	0.846105	0.992561	2
1	10000001	1.0771	0.992561	2
1	11000001	1.26379	0.992561	2
1	12000001	0.965209	0.992561	2
1	13000001	0.885442	0.992561	2
1	14000001	1.20331	0.992561	2
1	15000001	1.12343	0.992561	2
1	16000001	0.939351	0.992561	2
1	17000001	1.07129	0.992561	2
1	18000001	0.989554	0.992561	2
1	19000001	0.973722	0.992561	2
1	20000001	0.928876	0.992561	2
1	21000001	1.09165	0.992561	2
1	22000001	1.01275	0.992561	2
1	23000001	1.0194	0.992561	2
1	24000001	1.02473	0.992561	2
1	25000001	1.26	0.992561	2
1	26000001	0.894524	0.992561	2
1	27000001	0.891355	0.992561	2
1	28000001	1.07954	0.992561	2
1	29000001	0.98502	0.992561	2
1	30000001	1.19295	0.992561	2
1	31000001	0.85319	0.992561	2
1	32000001	0.9188	0.992561	2
1	33000001	0.878446	0.992561	2
1	34000001	0.959398	0.992561	2
1	35000001	1.10704	0.992561	2
1	36000001	1.08387	0.992561	2
1	37000001	0.943375	0.992561	2
1	38000001	1.12773	0.992561	2
1	39000001	1.03672	0.992561	2
1	40000001	0.716471	0.992561	2
1	41000001	0.911126	0.992561	2
1	42000001	0.936202	0.992561	2
1	43000001	0.956755	0.992561	2
1	44000001	1.01569	0.992561	2
1	45000001	0.868852	0.992561	2
1	46000001	1.15255	0.992561	2
1	47000001	1.00362	0.992561	2
1	48000001	1.18934	0.992561	2
1	49000001	1.16009	0.992561	2
1	50000001	0.808897	0.992561	2
1	51000001	1.27422	0.992561	2
1	52000001	0.991641	0.992561	2
1	53000001	0.85528	0.992561	2
1	54000001	1.28876	0.992561	2
1	55000001	0.773349	0.992561	2
1	56000001	0.886058	0.992561	2
1	57000001	1.14919	0.992561	2
1	58000001	0.954251	0.992561	2
1	59000001	0.999699	0.992561	2
1	60000001	0.92232	0.992561	2
1	61000001	0.863071	0.992561	2
1	62000001	0.984823	0.992561	2
1	63000001	0.880017	0.992561	2
1	64000001	1.1972	0.992561	2
1	65000001	0.997212	0.992561	2
1	66000001	0.985724	0.992561	2
1	67000001	0.930362	0.992561	2
1	68000001	0.820867	0.992561	2
1	69000001	0.939755	0.992561	2
1	70000001	0.787803	0.992561	2
1	71000001	1.00246	0.992561	2
1	72000001	1.17056	0.992561	2
1	73000001	1.15577	0.992561	2
1	74000001	0.922368	0.992561	2
1	75000001	1.41263	0.992561	2
1	76000001	0.939115	0.992561	2
1	77000001	1.00355	0.992561	2
1	78000001	1.17517	0.992561	2
1	79000001	0.891083	0.992561	2
1	80000001	0.896888	0.992561	2
1	81000001	0.663185	0.992561	2
1	82000001	1.28699	0.992561	2
1	83000001	1.16864	0.992561	2
1	84000001	0.829515	0.992561	2
1	85000001	1.12843	0.992561	2
1	86000001	0.848073	0.992561	2
1	87000001	1.0128	0.992561	2
1	88000001	0.8654	0.992561	2
1	89000001	0.987191	0.992561	2
1	90000001	1.04158	0.992561	2
