Chromosome	Start	Ratio	MedianRatio	CopyNumber
1	1	1.08209	1.06206	2
1	1000001	1.11524	1.06206	2
1	2000001	1.38201	1.06206	2
1	3000001	1.13548	1.06206	2
1	4000001	1.31161	1.06206	2
1	5000001	0.879777	1.06206	2
1	6000001	1.07188	1.06206	2
1	7000001	1.37676	1.06206	2
1	8000001	1.01034	1.06206	2
1	9000001	1.06207	1.06206	2
1	10000001	1.05917	1.06206	2
1	11000001	1.06206	1.06206	2
1	12000001	0.970552	1.06206	2
1	13000001	1.19368	1.06206	2
1	14000001	1.01155	1.06206	2
1	15000001	1.11924	1.06206	2
1	16000001	1.18346	1.06206	2
1	17000001	0.996553	1.06206	2
1	18000001	1.18286	1.06206	2
1	19000001	1.25026	1.06206	2
1	20000001	0.839586	1.06206	2
1	21000001	0.828294	1.06206	2
1	22000001	0.987677	1.06206	2
1	23000001	1.04821	1.06206	2
1	24000001	0.969114	1.06206	2
1	25000001	1.04008	1.06206	2
1	26000001	1.05942	1.06206	2
1	27000001	1.18468	1.06206	2
1	28000001	0.781089	1.06206	2
1	29000001	0.924067	1.06206	2
1	30000001	1.32156	1.06206	2
1	31000001	1.26869	1.06206	2
1	32000001	1.0425	1.06206	2
1	33000001	1.01618	1.06206	2
1	34000001	1.05697	1.06206	2
1	35000001	1.2288	1.06206	2
1	36000001	1.17344	1.06206	2
1	37000001	0.84295	1.06206	2
1	38000001	1.0297	1.06206	2
1	39000001	1.10571	1.06206	2
1	40000001	1.22187	1.06206	2
1	41000001	0.725427	1.06206	2
1	42000001	0.822525	1.06206	2
1	43000001	1.22028	1.06206	2
1	44000001	0.919069	1.06206	2
1	45000001	0.847421	1.06206	2
1	46000001	1.12009	1.06206	2
1	47000001	0.885083	1.06206	2
1	48000001	0.788806	1.06206	2
1	49000001	1.19446	1.06206	2
1	50000001	1.08768	1.06206	2
1	51000001	1.12598	1.06206	2
1	52000001	1.02794	1.06206	2
1	53000001	1.24589	1.06206	2
1	54000001	0.921914	1.06206	2
1	55000001	1.13768	1.06206	2
1	56000001	1.11924	1.06206	2
1	57000001	1.12689	1.06206	2
1	58000001	0.974159	0.957825	2
1	59000001	0.755335	0.957825	2
1	60000001	0.979479	0.957825	2
1	61000001	1.03039	0.957825	2
1	62000001	1.02239	0.957825	2
1	63000001	0.833448	0.957825	2
1	64000001	0.7283	0.957825	2
1	65000001	0.862428	0.957825	2
1	66000001	0.727699	0.957825	2
1	67000001	0.972598	0.957825	2
1	68000001	0.980384	0.957825	2
1	69000001	0.872138	0.957825	2
1	70000001	1.13283	0.957825	2
1	71000001	0.658277	0.957825	2
1	72000001	1.02048	0.957825	2
1	73000001	1.3027	0.957825	2
1	74000001	0.824899	0.957825	2
1	75000001	1.12716	0.957825	2
1	76000001	1.01029	0.957825	2
1	77000001	0.798697	0.957825	2
1	78000001	0.95925	0.957825	2
1	79000001	0.901948	0.957825	2
1	80000001	0.885047	0.957825	2
1	81000001	0.956179	0.957825	2
1	82000001	0.861156	0.957825	2
1	83000001	0.849753	0.957825	2
1	84000001	0.850945	0.957825	2
1	85000001	1.00733	0.957825	2
1	86000001	1.05434	0.957825	2
1	87000001	0.970032	0.957825	2
1	88000001	0.69211	0.957825	2
1	89000001	0.880434	0.957825	2
1	90000001	1.0448	0.957825	2
1	91000001	0.998468	0.957825	2
1	92000001	0.956401	0.957825	2
1	93000001	1.0014	0.957825	2
1	94000001	1.12822	0.957825	2
1	95000001	0.920277	0.957825	2
1	96000001	1.13392	0.957825	2
1	97000001	1.11118	0.957825	2
1	98000001	0.96537	0.957825	2
1	99000001	1.19775	0.957825	2
1	100000001	1.04198	0.957825	2
1	101000001	1.08093	0.957825	2
1	102000001	0.750072	0.957825	2
1	103000001	0.796059	0.957825	2
1	104000001	0.824493	0.957825	2
1	105000001	0.811888	0.957825	2
1	106000001	0.84928	0.957825	2
1	107000001	0.924906	0.957825	2
1	108000001	1.22711	1.04537	2
1	109000001	0.921925	1.04537	2
1	110000001	1.24478	1.04537	2
1	111000001	0.73746	1.04537	2
1	112000001	1.14624	1.04537	2
1	113000001	1.04537	1.04537	2
1	114000001	1.12132	1.04537	2
1	115000001	0.86742	1.04537	2
1	116000001	1.00903	1.04537	2
1	117000001	0.965802	1.04537	2
1	118000001	1.15748	1.04537	2
1	119000001	1.10319	1.04537	2
1	120000001	1.14471	1.04537	2
1	121000001	1.14804	1.04537	2
1	122000001	1.04098	1.04537	2
1	123000001	0.995848	1.04537	2
1	124000001	1.03832	1.04537	2
1	125000001	1.98509	-1	2
1	126000001	-1	-1	2
1	127000001	-1	-1	2
1	128000001	-1	-1	2
1	129000001	-1	-1	2
1	130000001	-1	-1	2
1	131000001	-1	-1	2
1	132000001	-1	-1	2
1	133000001	-1	-1	2
1	134000001	-1	-1	2
1	135000001	-1	-1	2
1	136000001	-1	-1	2
1	137000001	-1	-1	2
1	138000001	-1	-1	2
1	139000001	-1	-1	2
1	140000001	-1	-1	2
1	141000001	-1	-1	2
1	142000001	-1	-1	2
1	143000001	1.59428	-1	2
1	144000001	1.26806	0.991474	2
1	145000001	0.870467	0.991474	2
1	146000001	0.878743	0.991474	2
1	147000001	0.947885	0.991474	2
1	148000001	1.194	0.991474	2
1	149000001	0.774626	0.991474	2
1	150000001	1.00632	0.991474	2
1	151000001	0.889567	0.991474	2
1	152000001	1.14341	0.991474	2
1	153000001	1.06911	0.991474	2
1	154000001	1.03914	0.991474	2
1	155000001	1.12557	0.991474	2
1	156000001	0.977414	0.991474	2
1	157000001	1.07122	0.991474	2
1	158000001	0.942854	0.991474	2
