Chromosome	Start	Ratio	MedianRatio	CopyNumber
1	1	1.52968	1.00945	3
1	10000001	1.14408	1.00945	3
1	20000001	1.12529	1.00945	3
1	30000001	1.00945	1.00945	3
1	40000001	1.113	1.00945	3
1	50000001	1.04296	1.00945	3
1	60000001	0.933311	1.00945	3
1	70000001	0.822296	1.00945	3
1	80000001	0.886855	1.00945	3
1	90000001	0.920902	1.00945	3
1	100000001	0.931765	1.00945	3
1	110000001	1.31719	1.27259	4
1	120000001	2.16891	1.27259	4
1	130000001	-1	1.27259	4
1	140000001	2.00201	1.27259	4
1	150000001	1.00817	1.27259	4
1	160000001	1.05974	1.27259	4
1	170000001	1.14233	1.27259	4
1	180000001	1.27259	1.27259	4
1	190000001	1.02174	1.27259	4
1	200000001	1.42036	1.27259	4
1	210000001	1.19507	1.27259	4
1	220000001	1.44406	1.27259	4
1	230000001	1.24107	1.27259	4
1	240000001	1.2765	1.27259	4
10	1	1.00908	1.02124	3
10	10000001	0.921917	1.02124	3
10	20000001	0.952728	1.02124	3
10	30000001	1.03339	1.02124	3
10	40000001	1.4098	1.02124	3
10	50000001	1.14773	1.02124	3
10	60000001	1.16233	1.02124	3
10	70000001	1.70013	1.02124	3
10	80000001	1.11601	1.02124	3
10	90000001	0.71496	1.02124	3
10	100000001	0.615853	1.02124	3
10	110000001	0.667234	1.02124	3
10	120000001	1.0063	1.02124	3
10	130000001	1.34834	1.02124	3
11	1	1.04882	0.982752	3
11	10000001	1.05553	0.982752	3
11	20000001	0.869255	0.982752	3
11	30000001	0.992475	0.982752	3
11	40000001	0.95167	0.982752	3
11	50000001	0.949097	0.982752	3
11	60000001	1.15627	0.982752	3
11	70000001	1.04585	0.982752	3
11	80000001	0.864308	0.982752	3
11	90000001	0.85476	0.982752	3
11	100000001	0.924921	0.982752	3
11	110000001	1.01578	0.982752	3
11	120000001	0.973029	0.982752	3
11	130000001	1.09636	0.982752	3
12	1	0.743968	0.907014	3
12	10000001	0.611285	0.907014	3
12	20000001	0.787701	0.907014	3
12	30000001	0.937224	0.907014	3
12	40000001	1.07099	0.907014	3
12	50000001	1.05945	0.907014	3
12	60000001	0.888789	0.907014	3
12	70000001	0.861024	0.907014	3
12	80000001	0.856051	0.907014	3
12	90000001	0.922929	0.907014	3
12	100000001	0.891099	0.907014	3
12	110000001	0.968	0.907014	3
12	120000001	1.07144	0.907014	3
12	130000001	1.52705	0.907014	3
13	1	-1	0.685232	2
13	10000001	0.812639	0.685232	2
13	20000001	0.689233	0.685232	2
13	30000001	0.685232	0.685232	2
13	40000001	0.675375	0.685232	2
13	50000001	0.590437	0.685232	2
13	60000001	0.528304	0.685232	2
13	70000001	0.622813	0.685232	2
13	80000001	0.739733	0.685232	2
13	90000001	1.24206	0.685232	2
13	100000001	0.595829	0.685232	2
13	110000001	0.876709	0.685232	2
14	1	-1	0.671466	2
14	10000001	1.01785	0.671466	2
14	20000001	0.684872	0.671466	2
14	30000001	0.655088	0.671466	2
14	40000001	0.57342	0.671466	2
14	50000001	0.591078	0.671466	2
