Chromosome	Start	Ratio	MedianRatio	CopyNumber
1	1	0.989967	1.15989	3
1	10000001	1.10584	1.15989	3
1	20000001	1.11397	1.15989	3
1	30000001	1.20582	1.15989	3
1	40000001	1.21299	1.15989	3
1	50000001	1.25279	1.15989	3
1	60000001	1.31035	1.15989	3
1	70000001	1.24197	1.15989	3
1	80000001	0.953162	1.15989	3
1	90000001	0.966632	1.15989	3
1	100000001	1.11081	1.15989	3
1	110000001	1.05312	1.15989	3
1	120000001	1.55021	1.15989	3
1	130000001	-1	1.15989	3
1	140000001	1.83764	1.15989	3
1	150000001	0.963511	1.0582	3
1	160000001	1.0375	1.0582	3
1	170000001	1.0789	1.0582	3
1	180000001	1.10166	1.0582	3
1	190000001	0.90862	0.929679	3
1	200000001	0.963987	0.929679	3
1	210000001	0.881096	0.929679	3
1	220000001	0.930946	0.929679	3
1	230000001	0.928413	0.929679	3
1	240000001	0.991219	0.929679	3
10	1	0.705997	0.883142	3
10	10000001	0.887958	0.883142	3
10	20000001	0.853076	0.883142	3
10	30000001	0.978676	0.883142	3
10	40000001	1.46566	0.883142	3
10	50000001	0.878326	0.883142	3
10	60000001	1.05563	0.883142	3
10	70000001	0.914556	0.883142	3
10	80000001	0.872942	0.883142	3
10	90000001	0.951861	0.883142	3
10	100000001	0.902856	0.883142	3
10	110000001	0.864417	0.883142	3
10	120000001	0.741258	0.883142	3
10	130000001	0.811988	0.883142	3
11	1	0.986682	1.16347	3
11	10000001	1.51356	1.16347	3
11	20000001	1.48088	1.16347	3
11	30000001	1.19835	1.16347	3
11	40000001	1.16953	1.16347	3
11	50000001	1.05791	1.16347	3
11	60000001	0.996212	1.16347	3
11	70000001	1.02385	1.16347	3
11	80000001	1.4262	1.16347	3
11	90000001	1.13371	1.16347	3
11	100000001	1.34261	1.16347	3
11	110000001	1.25467	1.16347	3
11	120000001	1.15741	1.16347	3
11	130000001	1.01811	1.16347	3
12	1	0.793712	0.904434	3
12	10000001	0.808255	0.904434	3
12	20000001	0.853489	0.904434	3
12	30000001	0.847226	0.904434	3
12	40000001	0.921153	0.904434	3
12	50000001	0.857391	0.904434	3
12	60000001	0.887715	0.904434	3
12	70000001	1.01022	0.904434	3
