Chromosome	Start	Ratio	MedianRatio	CopyNumber
1	1	2.03617	1.74762	5
1	10000001	1.70921	1.74762	5
1	20000001	1.83746	1.74762	5
1	30000001	1.74762	1.74762	5
1	40000001	1.71419	1.74762	5
1	50000001	1.37153	1.27751	4
1	60000001	1.01125	1.27751	4
1	70000001	0.729771	1.27751	4
1	80000001	0.83011	1.27751	4
1	90000001	1.06948	1.27751	4
1	100000001	1.02863	1.27751	4
1	110000001	1.64171	1.27751	4
1	120000001	1.84216	1.27751	4
1	130000001	-1	1.27751	4
1	140000001	1.87587	1.27751	4
1	150000001	1.22364	1.27751	4
1	160000001	1.41085	1.27751	4
1	170000001	1.26065	1.27751	4
1	180000001	1.4956	1.27751	4
1	190000001	1.0211	1.27751	4
1	200000001	1.75407	1.27751	4
1	210000001	1.27751	1.27751	4
1	220000001	1.60862	1.27751	4
1	230000001	1.25143	1.27751	4
1	240000001	1.29663	1.27751	4
10	1	0.978509	1.0225	3
10	10000001	1.06878	1.0225	3
10	20000001	1.06357	1.0225	3
10	30000001	0.950046	1.0225	3
10	40000001	1.36703	1.0225	3
10	50000001	0.930192	1.0225	3
10	60000001	1.29548	1.0225	3
10	70000001	1.58525	1.0225	3
10	80000001	1.08709	1.0225	3
10	90000001	0.777502	1.0225	3
10	100000001	0.70141	1.0225	3
10	110000001	0.790603	1.0225	3
10	120000001	0.981421	1.0225	3
10	130000001	1.22432	1.0225	3
11	1	1.34168	1.0118	3
11	10000001	1.34616	1.0118	3
11	20000001	0.683825	1.0118	3
11	30000001	0.95057	1.0118	3
11	40000001	1.06717	1.0118	3
11	50000001	0.941601	1.0118	3
11	60000001	1.47479	1.0118	3
11	70000001	1.31997	1.0118	3
11	80000001	0.832655	1.0118	3
11	90000001	0.830242	1.0118	3
11	100000001	0.916573	1.0118	3
11	110000001	1.25464	1.0118	3
11	120000001	1.03205	1.0118	3
11	130000001	0.991555	1.0118	3
12	1	0.903379	0.942809	3
12	10000001	0.517164	0.942809	3
12	20000001	0.796895	0.942809	3
12	30000001	0.833153	0.942809	3
12	40000001	1.05798	0.942809	3
12	50000001	1.30315	0.942809	3
12	60000001	0.913909	0.942809	3
12	70000001	0.872851	0.942809	3
12	80000001	0.65472	0.942809	3
12	90000001	0.971708	0.942809	3
12	100000001	1.12692	0.942809	3
12	110000001	1.25243	0.942809	3
12	120000001	1.19615	0.942809	3
12	130000001	1.5457	0.942809	3
13	1	-1	0.623728	2
13	10000001	0.515611	0.623728	2
13	20000001	0.590099	0.623728	2
13	30000001	0.564679	0.623728	2
13	40000001	0.848988	0.623728	2
13	50000001	0.623728	0.623728	2
13	60000001	0.437064	0.623728	2
13	70000001	0.540135	0.623728	2
