Chromosome	Start	Ratio	MedianRatio	CopyNumber
1	1	1.79909	0.971302	3
1	10000001	1.28289	0.971302	3
1	20000001	1.0396	0.971302	3
1	30000001	1.04228	0.971302	3
1	40000001	1.06891	0.971302	3
1	50000001	0.971302	0.971302	3
1	60000001	0.865888	0.971302	3
1	70000001	0.78707	0.971302	3
1	80000001	0.73732	0.971302	3
1	90000001	0.8011	0.971302	3
1	100000001	0.9333	0.971302	3
1	110000001	1.17857	1.17857	4
1	120000001	2.0782	1.17734	4
1	130000001	-1	1.17734	4
1	140000001	1.93887	1.17734	4
1	150000001	1.00359	1.17734	4
1	160000001	1.09898	1.17734	4
1	170000001	1.16261	1.17734	4
1	180000001	1.12798	1.17734	4
1	190000001	0.863708	1.17734	4
1	200000001	1.40754	1.17734	4
1	210000001	1.03109	1.17734	4
1	220000001	1.36881	1.17734	4
1	230000001	1.19208	1.17734	4
1	240000001	1.22434	1.17734	4
10	1	1.08601	1.05269	3
10	10000001	0.968541	1.05269	3
10	20000001	0.875439	1.05269	3
10	30000001	1.02492	1.05269	3
10	40000001	1.44934	1.05269	3
10	50000001	1.10516	1.05269	3
10	60000001	1.08046	1.05269	3
10	70000001	1.31924	1.05269	3
10	80000001	0.92371	1.05269	3
10	90000001	0.572478	1.05269	3
10	100000001	0.619313	1.05269	3
10	110000001	0.700698	1.05269	3
10	120000001	1.37123	1.05269	3
10	130000001	1.62792	1.05269	3
11	1	1.25895	0.984475	3
11	10000001	1.05678	0.984475	3
11	20000001	0.854079	0.984475	3
11	30000001	1.03327	0.984475	3
11	40000001	0.995605	0.984475	3
11	50000001	0.939216	0.984475	3
11	60000001	1.38546	0.984475	3
11	70000001	1.25614	0.984475	3
11	80000001	0.868239	0.984475	3
11	90000001	0.973344	0.984475	3
11	100000001	0.889934	0.984475	3
11	110000001	0.96743	0.984475	3
11	120000001	1.01632	0.984475	3
11	130000001	0.928971	0.984475	3
12	1	0.812701	0.930133	3
12	10000001	0.557994	0.930133	3
12	20000001	0.781024	0.930133	3
12	30000001	0.95833	0.930133	3
12	40000001	1.19239	0.930133	3
12	50000001	0.950156	0.930133	3
12	60000001	0.908295	0.930133	3
12	70000001	0.891984	0.930133	3
12	80000001	0.731914	0.930133	3
12	90000001	0.91011	0.930133	3
12	100000001	0.973354	0.930133	3
12	110000001	0.979031	0.930133	3
12	120000001	1.25108	0.930133	3
12	130000001	1.83891	0.930133	3
13	1	-1	0.699218	2
13	10000001	0.685584	0.699218	2
13	20000001	0.747244	0.699218	2
13	30000001	0.732832	0.699218	2
13	40000001	0.825216	0.699218	2
13	50000001	0.62756	0.699218	2
13	60000001	0.519951	0.699218	2
13	70000001	0.66027	0.699218	2
13	80000001	0.69336	0.699218	2
13	90000001	1.04351	0.699218	2
13	100000001	0.699218	0.699218	2
13	110000001	0.827076	0.699218	2
14	1	-1	0.702564	2
14	10000001	1.01034	0.702564	2
14	20000001	0.695039	0.702564	2
14	30000001	0.67525	0.702564	2
14	40000001	0.588583	0.702564	2
14	50000001	0.58812	0.702564	2
14	60000001	0.959626	0.702564	2
14	70000001	0.710089	0.702564	2
14	80000001	0.567179	0.702564	2
14	90000001	0.827315	0.702564	2
14	100000001	0.896181	0.702564	2
15	1	-1	1.04957	3
15	10000001	0.875363	1.04957	3
15	20000001	0.99953	1.04957	3
15	30000001	1.051	1.04957	3
15	40000001	1.04814	1.04957	3
15	50000001	0.986237	1.04957	3
15	60000001	1.1619	1.04957	3
15	70000001	1.18888	1.04957	3
15	80000001	1.06165	1.04957	3
15	90000001	0.895479	1.04957	3
15	100000001	1.53678	1.04957	3
16	1	1.24892	1.19179	4
16	10000001	1.28395	1.19179	4
16	20000001	1.17542	1.19179	4
16	30000001	1.20816	1.19179	4
16	40000001	1.96912	1.19179	4
16	50000001	1.08667	1.19179	4
16	60000001	1.00961	1.19179	4
16	70000001	1.13358	1.19179	4
16	80000001	1.7615	1.19179	4
16	90000001	1.10372	1.19179	4
17	1	0.999568	1.17323	4
17	10000001	0.692871	1.17323	4
17	20000001	1.38851	1.17323	4
17	30000001	1.04962	1.17323	4
17	40000001	1.17323	1.17323	4
17	50000001	0.997899	1.17323	4
17	60000001	1.18381	1.17323	4
17	70000001	1.48745	1.17323	4
17	80000001	2.66537	1.17323	4
18	1	1.37614	1.13284	3
18	10000001	1.16701	1.13284	3
18	20000001	1.1965	1.13284	3
18	30000001	0.813376	1.13284	3
18	40000001	1.13284	1.13284	3
18	50000001	0.941053	1.13284	3
18	60000001	0.865426	1.13284	3
18	70000001	1.2848	1.13284	3
18	80000001	1.11751	1.13284	3
19	1	1.51157	1.28539	4
19	10000001	1.48729	1.28539	4
19	20000001	1.12758	1.28539	4
19	30000001	1.30268	1.28539	4
19	40000001	1.14588	1.28539	4
19	50000001	1.2681	1.28539	4
2	1	1.14374	1.01679	3
2	10000001	1.08039	1.01679	3
2	20000001	1.10266	1.01679	3
2	30000001	0.910091	1.01679	3
2	40000001	0.975938	1.01679	3
2	50000001	0.959207	1.01679	3
2	60000001	1.01679	1.01679	3
2	70000001	1.04481	1.01679	3
2	80000001	1.26703	1.01679	3
2	90000001	1.15956	1.01679	3
2	100000001	0.884907	1.01679	3
2	110000001	0.927248	1.01679	3
2	120000001	1.13897	1.01679	3
2	130000001	0.864045	1.01679	3
2	140000001	1.01099	1.01679	3
2	150000001	1.22551	1.22551	4
2	160000001	1.47554	1.22551	4
2	170000001	1.13909	1.22551	4
2	180000001	0.993869	0.993869	3
2	190000001	0.887456	0.914706	3
2	200000001	0.778411	0.914706	3
2	210000001	0.667184	0.914706	3
2	220000001	0.941956	0.914706	3
2	230000001	1.10419	0.914706	3
2	240000001	1.04969	0.914706	3
20	1	0.977757	0.980752	3
20	10000001	0.722849	0.980752	3
20	20000001	0.820946	0.980752	3
20	30000001	1.08509	0.980752	3
20	40000001	1.10692	0.980752	3
20	50000001	0.980752	0.980752	3
20	60000001	1.54817	0.980752	3
21	1	2.37925	1.31202	4
21	10000001	1.17928	1.31202	4
21	20000001	0.829751	1.31202	4
21	30000001	1.31202	1.31202	4
21	40000001	1.81323	1.31202	4
22	1	-1	0.948413	3
22	10000001	1.76224	0.948413	3
22	20000001	2.4879	0.948413	3
22	30000001	0.85432	0.948413	3
22	40000001	0.90131	0.948413	3
22	50000001	0.948413	0.948413	3
3	1	1.11446	1.17712	4
3	10000001	1.31968	1.17712	4
