Chromosome	Start	Ratio	MedianRatio	CopyNumber
1	1	1.79393	1.80957	5
1	10000001	1.9769	1.80957	5
1	20000001	1.80957	1.80957	5
1	30000001	1.88834	1.80957	5
1	40000001	1.68548	1.80957	5
1	50000001	1.34103	1.34103	4
1	60000001	0.904983	1.2585	4
1	70000001	0.735866	1.2585	4
1	80000001	0.906997	1.2585	4
1	90000001	0.953913	1.2585	4
1	100000001	1.03591	1.2585	4
1	110000001	1.39928	1.2585	4
1	120000001	1.7367	1.2585	4
1	130000001	-1	1.2585	4
1	140000001	1.68844	1.2585	4
1	150000001	1.31608	1.2585	4
1	160000001	1.37234	1.2585	4
1	170000001	1.11899	1.2585	4
1	180000001	1.33565	1.2585	4
1	190000001	0.829312	1.2585	4
1	200000001	1.78978	1.2585	4
1	210000001	1.23609	1.2585	4
1	220000001	1.58844	1.2585	4
1	230000001	1.27989	1.2585	4
1	240000001	1.23712	1.2585	4
10	1	0.987712	0.962872	3
10	10000001	1.16914	0.962872	3
10	20000001	0.844265	0.962872	3
10	30000001	0.857047	0.962872	3
10	40000001	1.16049	0.962872	3
10	50000001	0.992258	0.962872	3
10	60000001	1.18431	0.962872	3
10	70000001	1.70554	0.962872	3
10	80000001	0.938032	0.962872	3
10	90000001	0.834223	0.962872	3
10	100000001	0.732777	0.962872	3
10	110000001	0.777273	0.962872	3
10	120000001	0.788283	0.962872	3
10	130000001	1.23376	0.962872	3
11	1	1.35012	1.03064	3
11	10000001	1.27574	1.03064	3
11	20000001	0.722051	1.03064	3
11	30000001	0.849548	1.03064	3
11	40000001	1.0512	1.03064	3
11	50000001	0.978195	1.03064	3
11	60000001	1.56671	1.03064	3
11	70000001	1.26737	1.03064	3
11	80000001	0.896136	1.03064	3
11	90000001	0.811413	1.03064	3
11	100000001	0.779789	1.03064	3
11	110000001	1.2403	1.03064	3
11	120000001	1.04287	1.03064	3
11	130000001	1.0184	1.03064	3
12	1	0.820815	0.902453	3
12	10000001	0.58509	0.902453	3
12	20000001	0.679646	0.902453	3
12	30000001	0.846648	0.902453	3
12	40000001	1.08946	0.902453	3
12	50000001	1.36343	0.902453	3
12	60000001	0.958259	0.902453	3
12	70000001	0.791702	0.902453	3
12	80000001	0.680195	0.902453	3
12	90000001	0.837803	0.902453	3
12	100000001	1.04818	0.902453	3
12	110000001	1.22103	0.902453	3
12	120000001	1.19534	0.902453	3
12	130000001	1.32152	0.902453	3
13	1	-1	0.603623	2
13	10000001	0.643278	0.603623	2
13	20000001	0.659455	0.603623	2
13	30000001	0.560749	0.603623	2
13	40000001	0.74208	0.603623	2
13	50000001	0.599425	0.603623	2
13	60000001	0.471328	0.603623	2
13	70000001	0.592395	0.603623	2
13	80000001	0.55011	0.603623	2
13	90000001	1.19232	0.603623	2
13	100000001	0.603623	0.603623	2
13	110000001	0.956914	0.603623	2
14	1	-1	0.780161	2
14	10000001	0.84713	0.780161	2
14	20000001	0.787989	0.780161	2
14	30000001	0.669687	0.780161	2
14	40000001	0.463835	0.780161	2
14	50000001	0.660962	0.780161	2
14	60000001	0.772333	0.780161	2
14	70000001	0.862666	0.780161	2
14	80000001	0.617477	0.780161	2
14	90000001	0.844653	0.780161	2
14	100000001	0.948125	0.780161	2
15	1	-1	1.0879	3
15	10000001	1.08971	1.0879	3
15	20000001	0.848718	1.0879	3
15	30000001	0.976699	1.0879	3
15	40000001	1.18273	1.0879	3
15	50000001	1.0861	1.0879	3
15	60000001	1.3003	1.0879	3
15	70000001	1.18332	1.0879	3
15	80000001	1.19312	1.0879	3
15	90000001	0.998795	1.0879	3
15	100000001	1.06802	1.0879	3
16	1	1.28708	1.25225	4
16	10000001	1.29394	1.25225	4
16	20000001	1.26858	1.25225	4
16	30000001	1.04979	1.25225	4
16	40000001	1.60403	1.25225	4
16	50000001	1.00087	1.25225	4
16	60000001	1.07807	1.25225	4
16	70000001	1.16943	1.25225	4
16	80000001	1.6182	1.25225	4
16	90000001	1.23592	1.25225	4
17	1	0.978189	1.27824	4
17	10000001	0.803171	1.27824	4
17	20000001	1.17913	1.27824	4
17	30000001	1.45847	1.27824	4
17	40000001	1.50173	1.27824	4
17	50000001	1.19734	1.27824	4
17	60000001	1.27824	1.27824	4
17	70000001	1.35164	1.27824	4
17	80000001	1.70668	1.27824	4
18	1	1.51825	0.947428	3
18	10000001	1.2403	0.947428	3
18	20000001	1.21329	0.947428	3
18	30000001	0.947428	0.947428	3
18	40000001	0.782849	0.947428	3
18	50000001	0.672888	0.947428	3
18	60000001	0.53592	0.947428	3
18	70000001	0.599419	0.947428	3
18	80000001	1.00123	0.947428	3
19	1	1.4427	1.3828	4
19	10000001	1.54911	1.3828	4
19	20000001	1.0135	1.3828	4
19	30000001	1.15829	1.3828	4
19	40000001	1.51169	1.3828	4
19	50000001	1.32291	1.3828	4
2	1	0.961665	0.981508	3
2	10000001	0.972981	0.981508	3
2	20000001	1.20625	0.981508	3
2	30000001	0.977537	0.981508	3
2	40000001	1.03519	0.981508	3
2	50000001	0.751032	0.981508	3
2	60000001	1.13378	0.981508	3
2	70000001	1.03824	0.981508	3
2	80000001	0.981508	0.981508	3
2	90000001	1.00857	0.981508	3
2	100000001	0.885568	0.981508	3
2	110000001	1.05305	0.981508	3
2	120000001	1.05891	0.981508	3
2	130000001	0.869107	0.981508	3
2	140000001	0.758195	0.981508	3
2	150000001	1.10225	1.10225	3
2	160000001	1.09268	1.10225	3
2	170000001	1.21009	1.10225	3
2	180000001	0.832046	0.832046	2
2	190000001	0.627735	0.724974	2
2	200000001	0.717717	0.724974	2
2	210000001	0.732231	0.724974	2
2	220000001	0.564534	0.724974	2
2	230000001	0.850733	0.724974	2
2	240000001	0.941036	0.724974	2
20	1	1.06501	1.36309	4
20	10000001	0.601402	1.36309	4
20	20000001	0.768617	1.36309	4
20	30000001	1.40832	1.36309	4
20	40000001	1.36309	1.36309	4
20	50000001	1.38201	1.36309	4
20	60000001	1.79702	1.36309	4
21	1	1.92913	1.64197	5
21	10000001	1.0264	1.64197	5
21	20000001	0.800083	1.64197	5
21	30000001	1.64197	1.64197	5
21	40000001	1.66258	1.64197	5
22	1	-1	1.09419	3
22	10000001	1.56124	1.09419	3
22	20000001	2.75335	1.09419	3
22	30000001	1.00165	1.09419	3
22	40000001	0.829261	1.09419	3
22	50000001	1.09419	1.09419	3
3	1	1.1694	1.34206	4
3	10000001	1.60781	1.34206	4
3	20000001	0.941363	1.34206	4
3	30000001	1.34206	1.34206	4
3	40000001	1.49795	1.34206	4
3	50000001	0.822515	0.822515	2
3	60000001	0.560666	0.738177	2
3	70000001	0.661293	0.738177	2
3	80000001	0.431394	0.738177	2
3	90000001	0.555016	0.738177	2
3	100000001	0.556422	0.738177	2
3	110000001	0.571326	0.738177	2
3	120000001	0.842875	0.738177	2
3	130000001	0.746223	0.738177	2
3	140000001	0.968032	0.738177	2
3	150000001	0.915618	0.738177	2
3	160000001	0.730132	0.738177	2
3	170000001	0.897576	0.738177	2
3	180000001	0.984213	0.738177	2
3	190000001	1.3335	0.738177	2
4	1	1.3358	0.608265	2
4	10000001	0.788584	0.608265	2
4	20000001	0.805292	0.608265	2
4	30000001	0.93356	0.608265	2
4	40000001	0.956953	0.608265	2
4	50000001	0.933351	0.608265	2
4	60000001	0.47259	0.608265	2
4	70000001	0.625425	0.608265	2
4	80000001	0.545064	0.608265	2
4	90000001	0.506742	0.608265	2
4	100000001	0.608265	0.608265	2
4	110000001	0.542289	0.608265	2
4	120000001	0.568292	0.608265	2
4	130000001	0.56456	0.608265	2
4	140000001	0.521966	0.608265	2
