Chromosome	Start	Ratio	MedianRatio	CopyNumber
1	1	3.06948	1.51324	5
1	10000001	1.55522	1.51324	5
1	20000001	1.47126	1.51324	5
1	30000001	1.40714	1.51324	5
1	40000001	1.30842	1.30842	4
1	50000001	0.969934	0.915751	3
1	60000001	0.595746	0.915751	3
1	70000001	0.552105	0.915751	3
1	80000001	0.576825	0.915751	3
1	90000001	0.640743	0.915751	3
1	100000001	0.679054	0.915751	3
1	110000001	0.840241	0.915751	3
1	120000001	0.47342	0.915751	3
1	130000001	-1	0.915751	3
1	140000001	1.1047	0.915751	3
1	150000001	1.27738	0.915751	3
1	160000001	1.29526	0.915751	3
1	170000001	0.910642	0.915751	3
1	180000001	1.12183	0.915751	3
1	190000001	0.675166	0.915751	3
1	200000001	1.786	0.915751	3
1	210000001	0.915751	0.915751	3
1	220000001	2.15819	0.915751	3
1	230000001	1.19535	0.915751	3
1	240000001	1.26781	0.915751	3
10	1	1.23609	1.02358	3
10	10000001	0.793477	1.02358	3
10	20000001	0.702154	1.02358	3
10	30000001	1.11162	1.02358	3
10	40000001	1.5333	1.02358	3
10	50000001	0.801049	1.02358	3
10	60000001	1.06302	1.02358	3
10	70000001	1.90973	1.02358	3
10	80000001	0.984151	1.02358	3
10	90000001	0.53269	1.02358	3
10	100000001	0.51071	1.02358	3
10	110000001	0.539057	1.02358	3
10	120000001	1.09953	1.02358	3
10	130000001	2.39417	1.02358	3
11	1	2.81174	1.44425	4
11	10000001	1.52082	1.44425	4
11	20000001	0.819162	1.44425	4
11	30000001	0.94466	1.44425	4
11	40000001	1.40085	1.44425	4
11	50000001	0.707463	1.44425	4
11	60000001	2.68336	1.44425	4
11	70000001	2.14077	1.44425	4
11	80000001	0.795869	1.44425	4
11	90000001	0.865088	1.44425	4
11	100000001	0.940157	1.44425	4
11	110000001	1.51676	1.44425	4
11	120000001	1.48765	1.44425	4
11	130000001	1.59847	1.44425	4
12	1	1.26101	1.07075	3
12	10000001	0.674405	1.07075	3
12	20000001	0.762758	1.07075	3
12	30000001	0.880493	1.07075	3
12	40000001	1.35799	1.07075	3
12	50000001	1.66212	1.07075	3
12	60000001	0.867702	1.07075	3
12	70000001	0.781887	1.07075	3
12	80000001	0.773883	1.07075	3
12	90000001	0.831104	1.07075	3
12	100000001	1.26304	1.07075	3
12	110000001	1.51282	1.07075	3
12	120000001	1.89181	1.07075	3
12	130000001	3.69725	1.07075	3
13	1	-1	0.482432	1
13	10000001	0.481346	0.482432	1
13	20000001	0.559909	0.482432	1
13	30000001	0.492282	0.482432	1
13	40000001	0.585043	0.482432	1
13	50000001	0.333536	0.482432	1
13	60000001	0.295102	0.482432	1
13	70000001	0.419095	0.482432	1
13	80000001	0.482432	0.482432	1
13	90000001	0.980675	0.482432	1
13	100000001	0.417805	0.482432	1
13	110000001	1.19812	0.482432	1
14	1	-1	0.556031	2
14	10000001	1.03642	0.556031	2
14	20000001	0.469538	0.556031	2
14	30000001	0.391681	0.556031	2
14	40000001	0.320151	0.556031	2
14	50000001	0.41823	0.556031	2
14	60000001	0.678835	0.556031	2
14	70000001	0.642524	0.556031	2
14	80000001	0.286047	0.556031	2
14	90000001	0.763507	0.556031	2
14	100000001	1.2074	0.556031	2
15	1	-1	1.44374	4
15	10000001	0.91925	1.44374	4
15	20000001	2.04554	1.44374	4
15	30000001	1.09703	1.44374	4
15	40000001	1.45082	1.44374	4
15	50000001	0.967892	1.44374	4
15	60000001	1.43667	1.44374	4
15	70000001	2.02199	1.44374	4
15	80000001	1.5187	1.44374	4
15	90000001	1.28608	1.44374	4
15	100000001	2.15401	1.44374	4
16	1	2.00975	1.24664	4
16	10000001	1.1754	1.24664	4
16	20000001	1.31787	1.24664	4
16	30000001	1.44731	1.24664	4
16	40000001	1.00887	1.24664	4
16	50000001	1.10791	1.24664	4
16	60000001	1.01349	1.24664	4
16	70000001	0.957954	1.24664	4
16	80000001	2.59613	1.24664	4
16	90000001	1.76873	1.24664	4
17	1	1.05132	1.26338	4
17	10000001	0.708458	1.26338	4
17	20000001	1.63665	1.26338	4
17	30000001	1.26338	1.26338	4
17	40000001	1.40398	1.26338	4
17	50000001	1.01634	1.26338	4
17	60000001	1.15557	1.26338	4
17	70000001	1.88935	1.26338	4
17	80000001	3.28522	1.26338	4
18	1	1.02021	0.811691	2
18	10000001	0.734705	0.811691	2
18	20000001	0.720835	0.811691	2
18	30000001	0.811691	0.811691	2
18	40000001	1.06065	0.811691	2
18	50000001	0.768723	0.811691	2
18	60000001	0.710072	0.811691	2
18	70000001	1.37258	0.811691	2
18	80000001	1.0867	0.811691	2
19	1	3.08276	2.48825	7
19	10000001	2.74452	2.48825	7
19	20000001	1.13893	2.48825	7
19	30000001	2.60921	2.48825	7
19	40000001	2.36729	2.48825	7
19	50000001	2.28159	2.48825	7
2	1	1.44231	0.974001	3
