Chromosome	Start	Ratio	MedianRatio	CopyNumber
1	1	1.446	1.19855	4
1	10000001	1.30534	1.19855	4
1	20000001	1.32469	1.19855	4
1	30000001	1.29619	1.19855	4
1	40000001	1.33463	1.19855	4
1	50000001	1.19855	1.19855	4
1	60000001	0.992433	1.19855	4
1	70000001	0.979363	1.19855	4
1	80000001	0.879566	1.19855	4
1	90000001	0.973371	1.19855	4
1	100000001	0.936449	1.19855	4
1	110000001	1.35823	1.28093	4
1	120000001	2.13107	1.28093	4
1	130000001	-1	1.28093	4
1	140000001	2.42198	1.28093	4
1	150000001	1.03907	1.28093	4
1	160000001	1.24649	1.28093	4
1	170000001	1.28093	1.28093	4
1	180000001	1.22224	1.28093	4
1	190000001	1.23313	1.28093	4
1	200000001	1.33555	1.28093	4
1	210000001	1.18198	1.28093	4
1	220000001	1.3782	1.28093	4
1	230000001	1.2637	1.28093	4
1	240000001	1.29585	1.28093	4
10	1	0.990577	0.990404	3
10	10000001	1.03478	0.990404	3
10	20000001	0.99023	0.990404	3
10	30000001	0.910713	0.990404	3
10	40000001	1.38915	0.990404	3
10	50000001	1.03407	0.990404	3
10	60000001	1.3052	0.990404	3
10	70000001	1.28703	0.990404	3
10	80000001	0.957651	0.990404	3
10	90000001	0.700967	0.990404	3
10	100000001	0.620622	0.990404	3
10	110000001	0.698341	0.990404	3
10	120000001	0.804594	0.990404	3
10	130000001	1.00581	0.990404	3
11	1	1.00748	0.984762	3
11	10000001	1.06424	0.984762	3
11	20000001	0.817084	0.984762	3
11	30000001	0.992925	0.984762	3
11	40000001	0.937879	0.984762	3
11	50000001	1.01301	0.984762	3
11	60000001	1.0173	0.984762	3
11	70000001	0.976599	0.984762	3
11	80000001	0.950161	0.984762	3
11	90000001	0.962438	0.984762	3
11	100000001	0.930414	0.984762	3
11	110000001	1.02345	0.984762	3
11	120000001	0.998756	0.984762	3
11	130000001	0.927399	0.984762	3
12	1	0.645751	0.978707	3
12	10000001	0.681933	0.978707	3
12	20000001	0.955476	0.978707	3
12	30000001	1.01646	0.978707	3
12	40000001	1.06204	0.978707	3
12	50000001	0.972993	0.978707	3
12	60000001	1.05241	0.978707	3
12	70000001	0.959398	0.978707	3
12	80000001	0.869219	0.978707	3
12	90000001	0.972398	0.978707	3
12	100000001	1.01833	0.978707	3
12	110000001	0.984421	0.978707	3
12	120000001	0.987312	0.978707	3
12	130000001	1.05748	0.978707	3
13	1	-1	0.717752	2
13	10000001	0.728187	0.717752	2
13	20000001	0.67104	0.717752	2
13	30000001	0.729791	0.717752	2
13	40000001	0.778198	0.717752	2
13	50000001	0.527913	0.717752	2
13	60000001	0.526546	0.717752	2
13	70000001	0.71462	0.717752	2
13	80000001	0.717752	0.717752	2
13	90000001	1.29731	0.717752	2
13	100000001	0.656329	0.717752	2
13	110000001	0.727783	0.717752	2
14	1	-1	0.679465	2
14	10000001	0.980674	0.679465	2
14	20000001	0.687899	0.679465	2
14	30000001	0.661746	0.679465	2
14	40000001	0.575685	0.679465	2
14	50000001	0.68573	0.679465	2
14	60000001	0.709786	0.679465	2
14	70000001	0.673199	0.679465	2
14	80000001	0.622274	0.679465	2
14	90000001	0.689582	0.679465	2
14	100000001	0.667705	0.679465	2
15	1	-1	1.0118	3
15	10000001	1.08782	1.0118	3
15	20000001	0.929592	1.0118	3
15	30000001	0.985857	1.0118	3
15	40000001	1.02132	1.0118	3
15	50000001	1.00702	1.0118	3
15	60000001	0.99425	1.0118	3
15	70000001	0.997457	1.0118	3
15	80000001	1.03759	1.0118	3
15	90000001	1.01657	1.0118	3
15	100000001	1.04901	1.0118	3
16	1	0.955104	1.03354	3
16	10000001	1.00857	1.03354	3
16	20000001	0.984555	1.03354	3
16	30000001	1.0585	1.03354	3
16	40000001	1.75092	1.03354	3
16	50000001	0.953694	1.03354	3
16	60000001	0.794413	1.03354	3
16	70000001	1.11516	1.03354	3
16	80000001	1.20415	1.03354	3
16	90000001	1.35298	1.03354	3
17	1	0.73087	1.00428	3
17	10000001	0.677581	1.00428	3
17	20000001	0.971934	1.00428	3
17	30000001	1.00428	1.00428	3
17	40000001	0.962263	1.00428	3
17	50000001	1.02385	1.00428	3
17	60000001	1.07251	1.00428	3
17	70000001	1.07849	1.00428	3
17	80000001	1.27951	1.00428	3
18	1	1.45317	0.725421	2
18	10000001	1.30039	0.725421	2
18	20000001	1.36919	0.725421	2
18	30000001	1.14373	0.725421	2
18	40000001	0.70611	0.725421	2
18	50000001	0.716869	0.725421	2
18	60000001	0.600742	0.725421	2
18	70000001	0.713046	0.725421	2
18	80000001	0.725421	0.725421	2
19	1	0.926255	1.02721	3
19	10000001	1.03891	1.02721	3
19	20000001	1.14068	1.02721	3
19	30000001	1.0348	1.02721	3
19	40000001	0.990813	1.02721	3
19	50000001	1.01962	1.02721	3
2	1	0.943718	0.963013	3
2	10000001	0.943292	0.963013	3
2	20000001	0.956069	0.963013	3
2	30000001	0.965046	0.963013	3
2	40000001	0.969946	0.963013	3
2	50000001	1.0105	0.963013	3
2	60000001	0.942453	0.963013	3
2	70000001	0.977825	0.963013	3
2	80000001	0.963013	0.963013	3
2	90000001	1.11879	1.00678	3
2	100000001	1.02785	1.00678	3
2	110000001	0.968551	1.00678	3
2	120000001	1.00678	1.00678	3
2	130000001	0.945926	1.00678	3
2	140000001	1.10995	1.25351	4
2	150000001	1.33393	1.25351	4
2	160000001	1.25351	1.25351	4
2	170000001	1.30788	1.25351	4
2	180000001	1.1018	1.25351	4
2	190000001	0.685753	0.701093	2
2	200000001	0.669183	0.701093	2
2	210000001	0.681148	0.701093	2
2	220000001	0.730689	0.701093	2
2	230000001	0.716432	0.701093	2
2	240000001	0.77539	0.701093	2
20	1	0.811765	1.00789	3
20	10000001	0.677247	1.00789	3
20	20000001	0.789131	1.00789	3
20	30000001	1.00789	1.00789	3
20	40000001	1.02666	1.00789	3
20	50000001	1.03329	1.00789	3
20	60000001	1.02242	1.00789	3
21	1	1.47995	1.29448	4
21	10000001	1.12374	1.29448	4
21	20000001	1.07787	1.29448	4
21	30000001	1.29448	1.29448	4
21	40000001	1.34084	1.29448	4
22	1	-1	0.992911	3
22	10000001	1.43313	0.992911	3
22	20000001	2.10313	0.992911	3
22	30000001	0.69309	0.992911	3
22	40000001	0.689488	0.992911	3
22	50000001	0.992911	0.992911	3
3	1	1.23778	1.26615	4
3	10000001	1.33077	1.26615	4
3	20000001	1.28809	1.26615	4
3	30000001	1.26615	1.26615	4
3	40000001	1.17248	1.26615	4
3	50000001	0.681404	0.70318	2
3	60000001	0.70318	0.70318	2
3	70000001	0.671172	0.70318	2
3	80000001	0.585298	0.70318	2
3	90000001	0.591269	0.70318	2
3	100000001	0.623691	0.70318	2
3	110000001	0.694521	0.70318	2
3	120000001	0.648421	0.70318	2
3	130000001	0.783904	0.70318	2
3	140000001	0.998239	0.70318	2
3	150000001	0.980558	0.70318	2
3	160000001	0.936264	0.70318	2
3	170000001	1.00413	0.70318	2
3	180000001	0.988663	0.70318	2
3	190000001	1.03701	0.70318	2
4	1	1.00546	1.00546	3
4	10000001	0.943042	1.00546	3
4	20000001	0.829403	1.00546	3
4	30000001	0.868532	1.00546	3
4	40000001	1.03111	1.00546	3
4	50000001	1.02548	1.00546	3
4	60000001	0.76654	1.00546	3
4	70000001	1.05191	1.00546	3
4	80000001	1.00657	1.00546	3
