Chromosome	Start	Ratio	MedianRatio	CopyNumber
1	1	1.82973	1.15672	3
1	10000001	1.34354	1.15672	3
1	20000001	1.26131	1.15672	3
1	30000001	1.17477	1.15672	3
1	40000001	1.32505	1.15672	3
1	50000001	1.06691	1.15672	3
1	60000001	0.874472	1.15672	3
1	70000001	0.991919	1.15672	3
1	80000001	0.916137	1.15672	3
1	90000001	1.0293	1.15672	3
1	100000001	1.13867	1.15672	3
1	110000001	1.22466	1.15672	3
1	120000001	1.96248	1.25045	4
1	130000001	-1	1.25045	4
1	140000001	2.13861	1.25045	4
1	150000001	1.01772	1.25045	4
1	160000001	1.08094	1.25045	4
1	170000001	1.23741	1.25045	4
1	180000001	1.28822	1.25045	4
1	190000001	1.22662	1.25045	4
1	200000001	1.24151	1.25045	4
1	210000001	1.20825	1.25045	4
1	220000001	1.25939	1.25045	4
1	230000001	1.35157	1.25045	4
1	240000001	1.29117	1.25045	4
10	1	1.04804	1.03903	3
10	10000001	0.95111	1.03903	3
10	20000001	0.912825	1.03903	3
10	30000001	0.912766	1.03903	3
10	40000001	1.21368	1.03903	3
10	50000001	1.38473	1.03903	3
10	60000001	1.16627	1.03903	3
10	70000001	1.35166	1.03903	3
10	80000001	1.03002	1.03903	3
10	90000001	0.606792	1.03903	3
10	100000001	0.603815	1.03903	3
10	110000001	0.688397	1.03903	3
10	120000001	1.62928	1.03903	3
10	130000001	1.29375	1.03903	3
11	1	0.758408	1.00791	3
11	10000001	0.698016	1.00791	3
11	20000001	0.913843	1.00791	3
11	30000001	0.823004	1.00791	3
11	40000001	0.752617	1.00791	3
11	50000001	1.19052	1.00791	3
11	60000001	1.46101	1.00791	3
11	70000001	1.20354	1.00791	3
11	80000001	1.02066	1.00791	3
11	90000001	1.40444	1.00791	3
11	100000001	1.22069	1.00791	3
11	110000001	0.99517	1.00791	3
11	120000001	1.0239	1.00791	3
11	130000001	0.912031	1.00791	3
12	1	0.861551	0.986296	3
12	10000001	0.764323	0.986296	3
12	20000001	0.944724	0.986296	3
12	30000001	0.907687	0.986296	3
12	40000001	1.38381	0.986296	3
12	50000001	0.926278	0.986296	3
12	60000001	0.976514	0.986296	3
12	70000001	1.02805	0.986296	3
12	80000001	0.960604	0.986296	3
12	90000001	0.996078	0.986296	3
12	100000001	1.05486	0.986296	3
12	110000001	1.04753	0.986296	3
12	120000001	1.58976	0.986296	3
12	130000001	2.3686	0.986296	3
13	1	-1	0.751147	2
13	10000001	0.612294	0.751147	2
13	20000001	0.790765	0.751147	2
13	30000001	0.918212	0.751147	2
13	40000001	0.987279	0.751147	2
13	50000001	0.592089	0.751147	2
13	60000001	0.742597	0.751147	2
13	70000001	0.72298	0.751147	2
13	80000001	1.1244	0.751147	2
13	90000001	1.29941	0.751147	2
13	100000001	0.751147	0.751147	2
13	110000001	0.750528	0.751147	2
14	1	-1	0.76959	2
14	10000001	0.908327	0.76959	2
14	20000001	0.670729	0.76959	2
14	30000001	0.801612	0.76959	2
14	40000001	0.657773	0.76959	2
14	50000001	0.794057	0.76959	2
14	60000001	1.02047	0.76959	2
14	70000001	0.61335	0.76959	2
14	80000001	0.651373	0.76959	2
14	90000001	0.745123	0.76959	2
14	100000001	0.886282	0.76959	2
15	1	-1	1.03105	3
15	10000001	1.15105	1.03105	3
15	20000001	0.947825	1.03105	3
15	30000001	0.946278	1.03105	3
15	40000001	1.20882	1.03105	3
15	50000001	1.01734	1.03105	3
15	60000001	1.04475	1.03105	3
15	70000001	1.07898	1.03105	3
15	80000001	1.19777	1.03105	3
15	90000001	0.924569	1.03105	3
15	100000001	0.971302	1.03105	3
16	1	1.10653	1.16794	4
16	10000001	1.2446	1.16794	4
16	20000001	1.2366	1.16794	4
16	30000001	1.16477	1.16794	4
16	40000001	2.10929	1.16794	4
