Chromosome	Start	Ratio	MedianRatio	CopyNumber
1	1	1.34282	1.0175	3
1	10000001	1.14667	1.0175	3
1	20000001	1.09461	1.0175	3
1	30000001	1.11865	1.0175	3
1	40000001	1.17533	1.0175	3
1	50000001	1.0175	1.0175	3
1	60000001	0.905275	1.0175	3
1	70000001	0.873215	1.0175	3
1	80000001	0.846336	1.0175	3
1	90000001	0.918217	1.0175	3
1	100000001	0.955742	1.0175	3
1	110000001	1.3297	1.3297	4
1	120000001	2.41317	1.23912	4
1	130000001	-1	1.23912	4
1	140000001	3.00344	1.23912	4
1	150000001	1.05907	1.23912	4
1	160000001	1.20696	1.23912	4
1	170000001	1.21437	1.23912	4
1	180000001	1.26386	1.23912	4
1	190000001	1.12245	1.23912	4
1	200000001	1.37105	1.23912	4
1	210000001	1.16417	1.23912	4
1	220000001	1.34437	1.23912	4
1	230000001	1.20061	1.23912	4
1	240000001	1.27255	1.23912	4
10	1	1.01999	1.02068	3
10	10000001	0.961444	1.02068	3
10	20000001	0.939066	1.02068	3
10	30000001	1.00189	1.02068	3
10	40000001	1.44417	1.02068	3
10	50000001	1.16318	1.02068	3
10	60000001	1.18823	1.02068	3
10	70000001	1.44599	1.02068	3
10	80000001	1.02138	1.02068	3
10	90000001	0.737273	1.02068	3
10	100000001	0.710543	1.02068	3
10	110000001	0.740924	1.02068	3
10	120000001	1.20854	1.02068	3
10	130000001	1.34837	1.02068	3
11	1	1.15385	1.00232	3
11	10000001	1.17635	1.00232	3
11	20000001	0.970846	1.00232	3
11	30000001	0.942109	1.00232	3
11	40000001	1.00887	1.00232	3
11	50000001	0.982706	1.00232	3
11	60000001	1.25162	1.00232	3
11	70000001	1.10554	1.00232	3
11	80000001	0.919716	1.00232	3
11	90000001	0.984777	1.00232	3
11	100000001	0.898477	1.00232	3
11	110000001	0.995765	1.00232	3
11	120000001	1.02243	1.00232	3
11	130000001	1.06301	1.00232	3
12	1	0.811729	0.945621	3
12	10000001	0.70125	0.945621	3
12	20000001	0.908787	0.945621	3
12	30000001	0.934253	0.945621	3
12	40000001	1.20422	0.945621	3
12	50000001	1.08492	0.945621	3
12	60000001	0.95699	0.945621	3
12	70000001	0.879206	0.945621	3
12	80000001	0.845102	0.945621	3
12	90000001	0.899135	0.945621	3
12	100000001	1.00383	0.945621	3
12	110000001	1.00099	0.945621	3
12	120000001	1.09065	0.945621	3
12	130000001	1.57497	0.945621	3
13	1	-1	0.707773	2
13	10000001	0.677739	0.707773	2
13	20000001	0.732114	0.707773	2
13	30000001	0.678782	0.707773	2
13	40000001	0.825371	0.707773	2
13	50000001	0.571605	0.707773	2
13	60000001	0.58057	0.707773	2
13	70000001	0.707773	0.707773	2
13	80000001	0.798898	0.707773	2
13	90000001	1.34675	0.707773	2
13	100000001	0.684591	0.707773	2
13	110000001	0.821256	0.707773	2
14	1	-1	0.730535	2
14	10000001	0.952898	0.730535	2
14	20000001	0.742804	0.730535	2
14	30000001	0.672479	0.730535	2
14	40000001	0.656517	0.730535	2
14	50000001	0.71476	0.730535	2
14	60000001	0.969039	0.730535	2
14	70000001	0.718266	0.730535	2
14	80000001	0.618834	0.730535	2
14	90000001	0.791144	0.730535	2
14	100000001	0.855594	0.730535	2
15	1	-1	1.05651	3
15	10000001	1.20263	1.05651	3
15	20000001	1.03115	1.05651	3
15	30000001	0.944135	1.05651	3
15	40000001	1.05364	1.05651	3
15	50000001	1.03502	1.05651	3
15	60000001	1.08394	1.05651	3
15	70000001	1.06092	1.05651	3
15	80000001	1.05937	1.05651	3
15	90000001	0.930899	1.05651	3
15	100000001	1.14449	1.05651	3
16	1	1.11727	1.14597	3
16	10000001	1.18911	1.14597	3
16	20000001	1.17468	1.14597	3
16	30000001	1.34936	1.14597	3
16	40000001	2.78415	1.14597	3
16	50000001	1.08621	1.14597	3
16	60000001	0.977172	1.14597	3
16	70000001	1.07226	1.14597	3
16	80000001	1.61058	1.14597	3
16	90000001	0.863927	1.14597	3
17	1	0.887821	1.10341	3
17	10000001	0.700961	1.10341	3
17	20000001	1.1735	1.10341	3
17	30000001	1.06543	1.10341	3
17	40000001	1.10341	1.10341	3
17	50000001	1.02084	1.10341	3
17	60000001	1.15174	1.10341	3
17	70000001	1.2906	1.10341	3
