Chromosome	Start	Ratio	MedianRatio	CopyNumber
1	1	1.13278	1.00952	3
1	10000001	1.02562	1.00952	3
1	20000001	1.01424	1.00952	3
1	30000001	0.979719	1.00952	3
1	40000001	0.934566	1.00952	3
1	50000001	1.06255	1.00952	3
1	60000001	0.996968	1.00952	3
1	70000001	1.00481	1.00952	3
1	80000001	1.11451	1.00952	3
1	90000001	1.00349	1.00952	3
1	100000001	1.03028	0.988101	3
1	110000001	0.94592	0.988101	3
1	120000001	1.24869	1.27145	4
1	130000001	-1	1.27145	4
1	140000001	1.29421	1.27145	4
1	150000001	0.953532	0.989547	3
1	160000001	0.886533	0.989547	3
1	170000001	1.03251	0.989547	3
1	180000001	0.954797	0.989547	3
1	190000001	1.0952	0.989547	3
1	200000001	0.9785	0.989547	3
1	210000001	1.06875	0.989547	3
1	220000001	0.954238	0.989547	3
1	230000001	1.00059	0.989547	3
1	240000001	1.00311	0.989547	3
10	1	0.987994	0.988608	3
10	10000001	0.96599	0.988608	3
10	20000001	0.992	0.988608	3
10	30000001	0.932508	0.988608	3
10	40000001	0.989222	0.988608	3
10	50000001	1.01428	0.988608	3
10	60000001	0.889143	0.988608	3
10	70000001	0.939346	0.988608	3
10	80000001	0.939728	0.988608	3
10	90000001	0.967364	0.988608	3
10	100000001	1.05818	0.988608	3
10	110000001	1.07689	0.988608	3
10	120000001	1.21394	0.988608	3
10	130000001	1.15644	0.988608	3
11	1	1.0488	0.992863	3
11	10000001	1.1158	0.992863	3
11	20000001	0.961832	0.992863	3
11	30000001	1.06084	0.992863	3
11	40000001	0.966018	0.992863	3
11	50000001	1.02769	0.992863	3
11	60000001	0.902544	0.992863	3
11	70000001	1.04627	0.992863	3
11	80000001	0.834524	0.992863	3
11	90000001	0.979236	0.992863	3
11	100000001	0.995001	0.992863	3
11	110000001	0.976482	0.992863	3
11	120000001	0.990725	0.992863	3
11	130000001	1.10413	0.992863	3
12	1	1.05894	0.978374	3
12	10000001	0.967169	0.978374	3
12	20000001	0.972963	0.978374	3
12	30000001	0.9212	0.978374	3
12	40000001	1.10647	0.978374	3
12	50000001	0.921051	0.978374	3
12	60000001	0.981386	0.978374	3
12	70000001	0.993482	0.978374	3
12	80000001	0.971574	0.978374	3
