Chromosome	Start	Ratio	MedianRatio	CopyNumber
1	1	1.03545	0.975584	3
1	10000001	0.888937	0.975584	3
1	20000001	0.930055	0.975584	3
1	30000001	0.971262	0.975584	3
1	40000001	0.979905	0.975584	3
1	50000001	1.03328	0.975584	3
1	60000001	1.02593	0.975584	3
1	70000001	0.917369	0.975584	3
1	80000001	1.06027	1.028	3
1	90000001	1.06069	1.028	3
1	100000001	0.93668	1.028	3
1	110000001	0.995732	1.028	3
1	120000001	1.37952	1.04096	3
1	130000001	-1	1.04096	3
1	140000001	1.37407	1.04096	3
1	150000001	0.97042	1.04096	3
1	160000001	1.05493	1.04096	3
1	170000001	0.992681	1.04096	3
1	180000001	1.02184	1.04096	3
1	190000001	1.15967	1.04096	3
1	200000001	0.950431	1.04096	3
1	210000001	1.05694	1.04096	3
1	220000001	1.02699	1.04096	3
1	230000001	1.01026	1.04096	3
1	240000001	1.06611	1.04096	3
10	1	0.923906	0.992157	3
10	10000001	0.999181	0.992157	3
10	20000001	1.07613	0.992157	3
10	30000001	1.04626	0.992157	3
10	40000001	0.978865	0.992157	3
10	50000001	0.976997	0.992157	3
10	60000001	1.00925	0.992157	3
10	70000001	0.958495	0.992157	3
10	80000001	1.03621	0.992157	3
10	90000001	0.98462	0.992157	3
10	100000001	0.985133	0.992157	3
10	110000001	0.953244	0.992157	3
10	120000001	1.11025	0.992157	3
10	130000001	1.06527	0.992157	3
11	1	0.919353	0.997471	3
11	10000001	1.1198	0.997471	3
11	20000001	1.04325	0.997471	3
11	30000001	0.975358	0.997471	3
11	40000001	1.0428	0.997471	3
11	50000001	1.14447	0.997471	3
11	60000001	0.903363	0.997471	3
11	70000001	0.978099	0.997471	3
11	80000001	1.01231	0.997471	3
11	90000001	1.07518	0.997471	3
11	100000001	1.07151	0.997471	3
11	110000001	0.982636	0.997471	3
11	120000001	0.963496	0.997471	3
11	130000001	0.977964	0.997471	3
12	1	0.924576	1.00687	3
12	10000001	1.0044	1.00687	3
12	20000001	1.0709	1.00687	3
12	30000001	1.07462	1.00687	3
12	40000001	1.07107	1.00687	3
12	50000001	1.00934	1.00687	3
12	60000001	0.997205	1.00687	3
12	70000001	1.16168	1.00687	3
12	80000001	1.1301	1.00687	3
12	90000001	0.959803	1.00687	3
12	100000001	0.845734	1.00687	3
12	110000001	1.01334	1.00687	3
12	120000001	0.955869	1.00687	3
12	130000001	0.990886	1.00687	3
13	1	-1	1.04578	3
13	10000001	1.07459	1.04578	3
13	20000001	0.947885	1.04578	3
13	30000001	0.949545	1.04578	3
13	40000001	1.14055	1.04578	3
13	50000001	1.02534	1.04578	3
13	60000001	1.03622	1.04578	3
13	70000001	1.1083	1.04578	3
13	80000001	1.088	1.04578	3
13	90000001	1.04578	1.04578	3
13	100000001	1.09165	1.04578	3
13	110000001	0.940894	1.04578	3
14	1	-1	0.977673	3
14	10000001	1.00935	0.977673	3
14	20000001	0.974212	0.977673	3
14	30000001	1.06415	0.977673	3
14	40000001	1.06579	0.977673	3
14	50000001	0.977397	0.977673	3
14	60000001	1.09126	0.977673	3
14	70000001	0.977948	0.977673	3
14	80000001	0.954713	0.977673	3
14	90000001	0.952742	0.977673	3
14	100000001	0.81646	0.977673	3
15	1	-1	0.997509	3
15	10000001	1.39404	0.997509	3
15	20000001	0.92304	0.997509	3
