Chromosome	Start	Ratio	MedianRatio	CopyNumber
1	1	1.07727	1.04239	3
1	10000001	1.04859	1.04239	3
1	20000001	0.958098	1.04239	3
1	30000001	1.0276	1.04239	3
1	40000001	1.04002	1.04239	3
1	50000001	1.04476	1.04239	3
1	60000001	0.884866	1.00203	3
1	70000001	0.939148	1.00203	3
1	80000001	0.883381	1.00203	3
1	90000001	1.05725	1.00203	3
1	100000001	0.886548	1.00203	3
1	110000001	1.01417	1.00203	3
1	120000001	1.11466	1.00203	3
1	130000001	-1	1.00203	3
1	140000001	1.03612	1.00203	3
1	150000001	0.990376	1.00203	3
1	160000001	1.01368	1.00203	3
1	170000001	0.941577	0.958814	3
1	180000001	0.845853	0.958814	3
1	190000001	0.951996	0.958814	3
1	200000001	0.989854	0.958814	3
1	210000001	0.965632	0.958814	3
1	220000001	0.971879	0.958814	3
1	230000001	0.945552	0.958814	3
1	240000001	1.04727	0.958814	3
10	1	0.979183	0.997539	3
10	10000001	0.9978	0.997539	3
10	20000001	0.994776	0.997539	3
10	30000001	0.971691	0.997539	3
10	40000001	0.997279	0.997539	3
10	50000001	0.903817	0.997539	3
10	60000001	1.00736	0.997539	3
10	70000001	1.0078	0.997539	3
10	80000001	0.95934	0.997539	3
10	90000001	1.04667	0.997539	3
10	100000001	0.920071	0.997539	3
10	110000001	1.019	0.997539	3
10	120000001	1.27358	0.997539	3
10	130000001	1.25574	0.997539	3
11	1	1.02955	0.994957	3
11	10000001	1.05559	0.994957	3
11	20000001	1.01568	0.994957	3
11	30000001	0.992094	0.994957	3
11	40000001	1.05536	0.994957	3
11	50000001	0.879677	0.994957	3
11	60000001	1.04506	0.994957	3
11	70000001	1.0298	0.994957	3
11	80000001	0.921654	0.994957	3
11	90000001	0.991642	0.994957	3
11	100000001	0.99782	0.994957	3
11	110000001	0.931919	0.994957	3
11	120000001	0.954991	0.994957	3
11	130000001	0.904845	0.994957	3
12	1	0.953543	0.983913	3
12	10000001	1.01915	0.983913	3
12	20000001	0.90583	0.983913	3
12	30000001	0.945945	0.983913	3
12	40000001	1.09615	0.983913	3
12	50000001	1.03165	0.983913	3
12	60000001	1.03586	0.983913	3
12	70000001	0.976367	0.983913	3
12	80000001	0.94899	0.983913	3
12	90000001	0.971667	0.983913	3
12	100000001	0.975985	0.983913	3
12	110000001	0.994358	0.983913	3
12	120000001	0.99146	0.983913	3
12	130000001	1.17392	0.983913	3
13	1	-1	0.949975	3
13	10000001	0.902316	0.949975	3
