Chromosome	Start	Ratio	MedianRatio	CopyNumber
1	1	1.38111	0.988292	3
1	10000001	1.04738	0.988292	3
1	20000001	1.11289	0.988292	3
1	30000001	0.954159	0.988292	3
1	40000001	1.08634	0.988292	3
1	50000001	0.980143	0.988292	3
1	60000001	0.886665	0.988292	3
1	70000001	0.934985	0.988292	3
1	80000001	0.996441	0.988292	3
1	90000001	0.933939	0.988292	3
1	100000001	0.941597	0.988292	3
1	110000001	0.952902	0.988292	3
1	120000001	1.39576	0.988292	3
1	130000001	-1	0.988292	3
1	140000001	1.41213	0.988292	3
1	150000001	1.03401	1.03401	3
1	160000001	0.995603	0.97037	3
1	170000001	0.952759	0.97037	3
1	180000001	1.03704	0.97037	3
1	190000001	0.791456	0.97037	3
1	200000001	0.97037	0.97037	3
1	210000001	0.9178	0.97037	3
1	220000001	0.859856	0.97037	3
1	230000001	1.00329	0.97037	3
1	240000001	1.17199	0.97037	3
10	1	1.04955	1.02419	3
10	10000001	1.04503	1.02419	3
10	20000001	0.97988	1.02419	3
10	30000001	1.06147	1.02419	3
10	40000001	1.02923	1.02419	3
10	50000001	0.959572	1.02419	3
10	60000001	0.95482	1.02419	3
10	70000001	1.02382	1.02419	3
10	80000001	0.926104	1.02419	3
10	90000001	0.897674	1.02419	3
10	100000001	0.994141	1.02419	3
10	110000001	1.02456	1.02419	3
10	120000001	1.50318	1.02419	3
10	130000001	1.50408	1.02419	3
11	1	1.19834	1.01823	3
11	10000001	1.09169	1.01823	3
11	20000001	0.96143	1.01823	3
11	30000001	0.998772	1.01823	3
11	40000001	0.994993	1.01823	3
11	50000001	1.07597	1.01823	3
11	60000001	1.14617	1.01823	3
11	70000001	1.09046	1.01823	3
11	80000001	0.842889	1.01823	3
11	90000001	0.961211	1.01823	3
11	100000001	1.09207	1.01823	3
11	110000001	1.01399	1.01823	3
11	120000001	0.991104	1.01823	3
11	130000001	1.02248	1.01823	3
12	1	1.03935	0.976214	3
12	10000001	1.02188	0.976214	3
12	20000001	0.930823	0.976214	3
12	30000001	0.948391	0.976214	3
12	40000001	1.11652	0.976214	3
12	50000001	1.00404	0.976214	3
12	60000001	0.922407	0.976214	3
12	70000001	0.930208	0.976214	3
12	80000001	0.893701	0.976214	3
12	90000001	0.943819	0.976214	3
12	100000001	0.920019	0.976214	3
12	110000001	1.01752	0.976214	3
12	120000001	1.2178	0.976214	3
12	130000001	1.45825	0.976214	3
13	1	-1	0.967587	3
13	10000001	1.03023	0.967587	3
13	20000001	0.966538	0.967587	3
13	30000001	0.967587	0.967587	3
13	40000001	1.03362	0.967587	3
13	50000001	0.876997	0.967587	3
13	60000001	0.914748	0.967587	3
13	70000001	0.895459	0.967587	3
13	80000001	0.941801	0.967587	3
13	90000001	1.0152	0.967587	3
13	100000001	1.01179	0.967587	3
13	110000001	1.11204	0.967587	3
14	1	-1	0.992138	3
14	10000001	1.08409	0.992138	3
14	20000001	0.915048	0.992138	3
14	30000001	0.912225	0.992138	3
14	40000001	0.923416	0.992138	3
14	50000001	0.944584	0.992138	3
14	60000001	1.15762	0.992138	3
14	70000001	1.03969	0.992138	3
14	80000001	0.890964	0.992138	3
14	90000001	1.06954	0.992138	3
14	100000001	1.17476	0.992138	3
15	1	-1	1.00503	3
15	10000001	1.12981	1.00503	3
15	20000001	0.993783	1.00503	3
15	30000001	0.998619	1.00503	3
15	40000001	1.01144	1.00503	3
