Chromosome	Start	Ratio	MedianRatio	CopyNumber
1	1	2.46691	2.43754	7
1	1000001	1.76173	2.43754	7
1	2000001	2.43754	2.43754	7
1	3000001	1.36962	1.47496	4
1	4000001	1.51215	1.47496	4
1	5000001	1.28273	1.47496	4
1	6000001	1.46936	1.47496	4
1	7000001	1.81578	1.47496	4
1	8000001	1.4897	1.47496	4
1	9000001	1.66501	1.47496	4
1	10000001	1.63576	1.47496	4
1	11000001	1.67624	1.47496	4
1	12000001	1.4477	1.47496	4
1	13000001	1.70902	1.47496	4
1	14000001	1.41161	1.47496	4
1	15000001	1.54851	1.47496	4
1	16000001	1.54849	1.47496	4
1	17000001	1.53105	1.47496	4
1	18000001	1.43168	1.47496	4
1	19000001	1.30917	1.47496	4
1	20000001	1.4931	1.47496	4
1	21000001	1.55037	1.47496	4
1	22000001	1.37396	1.47496	4
1	23000001	1.2399	1.47496	4
1	24000001	1.6412	1.47496	4
1	25000001	1.55671	1.47496	4
1	26000001	1.2309	1.47496	4
1	27000001	1.41334	1.47496	4
1	28000001	1.45277	1.47496	4
1	29000001	1.66456	1.47496	4
1	30000001	1.60652	1.47496	4
1	31000001	1.60169	1.47496	4
1	32000001	1.31641	1.47496	4
1	33000001	1.35479	1.47496	4
1	34000001	1.47265	1.47496	4
1	35000001	1.33981	1.47496	4
1	36000001	1.50156	1.47496	4
1	37000001	1.17092	1.47496	4
1	38000001	1.48188	1.47496	4
1	39000001	1.68297	1.47496	4
1	40000001	1.509	1.47496	4
1	41000001	1.4595	1.47496	4
1	42000001	1.18279	1.47496	4
1	43000001	1.47727	1.47496	4
1	44000001	1.35767	1.47496	4
1	45000001	1.62101	1.47496	4
1	46000001	1.30933	1.47496	4
1	47000001	1.5763	1.47496	4
1	48000001	1.40865	1.47496	4
1	49000001	1.43433	1.47496	4
1	50000001	1.24514	1.47496	4
1	51000001	1.6486	1.47496	4
1	52000001	1.17112	1.47496	4
1	53000001	1.52963	1.47496	4
1	54000001	1.3957	1.47496	4
1	55000001	0.957085	0.954159	3
1	56000001	0.908077	0.954159	3
1	57000001	0.850748	0.954159	3
1	58000001	0.907503	0.954159	3
1	59000001	0.797027	0.954159	3
1	60000001	0.771318	0.954159	3
1	61000001	0.993942	0.954159	3
1	62000001	1.14256	0.954159	3
1	63000001	0.678008	0.954159	3
1	64000001	1.00277	0.954159	3
1	65000001	1.23859	0.954159	3
1	66000001	0.762401	0.954159	3
1	67000001	0.898772	0.954159	3
1	68000001	1.13428	0.954159	3
1	69000001	0.960916	0.954159	3
1	70000001	0.815414	0.954159	3
1	71000001	0.995035	0.954159	3
1	72000001	0.957227	0.954159	3
1	73000001	0.978054	0.954159	3
1	74000001	0.85957	0.954159	3
1	75000001	0.980275	0.954159	3
1	76000001	0.819165	0.954159	3
1	77000001	0.94019	0.954159	3
1	78000001	0.907191	0.954159	3
1	79000001	0.823494	0.954159	3
1	80000001	1.00105	0.954159	3
1	81000001	0.937977	0.954159	3
1	82000001	0.83116	0.954159	3
1	83000001	0.859065	0.954159	3
1	84000001	0.93033	0.954159	3
1	85000001	1.02855	0.954159	3
1	86000001	0.778342	0.954159	3
1	87000001	1.0652	0.954159	3
1	88000001	1.04502	0.954159	3
1	89000001	0.959232	0.954159	3
1	90000001	0.820678	0.954159	3
1	91000001	1.31881	0.954159	3
1	92000001	1.15619	0.954159	3
1	93000001	1.02401	0.954159	3
1	94000001	0.997916	0.954159	3
1	95000001	0.979287	0.954159	3
1	96000001	0.998733	0.954159	3
1	97000001	1.0484	0.954159	3
1	98000001	0.870874	0.954159	3
1	99000001	0.951233	0.954159	3
1	100000001	0.796824	0.954159	3
1	101000001	0.843804	0.954159	3
1	102000001	1.17448	0.954159	3
1	103000001	0.717595	0.954159	3
1	104000001	1.01571	0.954159	3
1	105000001	0.885268	0.954159	3
1	106000001	1.03856	0.954159	3
