Chromosome	Start	Ratio	MedianRatio	CopyNumber
1	1	1.50915	1.71242	5
1	1000001	1.91569	1.71242	5
1	2000001	2.6	2.6	8
1	3000001	1.45945	1.5152	5
1	4000001	1.25175	1.5152	5
1	5000001	1.40314	1.5152	5
1	6000001	1.4937	1.5152	5
1	7000001	1.69585	1.5152	5
1	8000001	1.74284	1.5152	5
1	9000001	1.5367	1.5152	5
1	10000001	1.64597	1.5152	5
1	11000001	1.27895	1.29094	4
1	12000001	1.23906	1.29094	4
1	13000001	1.41728	1.29094	4
1	14000001	1.22813	1.29094	4
1	15000001	1.35941	1.29094	4
1	16000001	1.40553	1.29094	4
1	17000001	1.65954	1.29094	4
1	18000001	1.13777	1.29094	4
1	19000001	1.56445	1.29094	4
1	20000001	1.23112	1.29094	4
1	21000001	1.29094	1.29094	4
1	22000001	1.43485	1.29094	4
1	23000001	1.29675	1.29094	4
1	24000001	1.26079	1.29094	4
1	25000001	1.32234	1.29094	4
1	26000001	1.26089	1.29094	4
1	27000001	1.14867	1.29094	4
1	28000001	1.54667	1.29094	4
1	29000001	1.30495	1.29094	4
1	30000001	1.05704	1.29094	4
1	31000001	1.42918	1.29094	4
1	32000001	1.41397	1.29094	4
1	33000001	1.28075	1.29094	4
1	34000001	1.22981	1.29094	4
1	35000001	1.48685	1.29094	4
1	36000001	1.06902	1.29094	4
1	37000001	1.34299	1.29094	4
1	38000001	1.08527	1.29094	4
1	39000001	1.75008	1.29094	4
1	40000001	1.27918	1.29094	4
1	41000001	1.2849	1.29094	4
1	42000001	1.30122	1.29094	4
1	43000001	1.26428	1.29094	4
1	44000001	1.52856	1.29094	4
1	45000001	1.51157	1.29094	4
1	46000001	1.12181	1.29094	4
1	47000001	1.33347	1.29094	4
1	48000001	1.54182	1.29094	4
1	49000001	0.95294	1.29094	4
1	50000001	1.18522	1.29094	4
1	51000001	1.24114	1.29094	4
1	52000001	0.912304	1.29094	4
1	53000001	1.4618	1.29094	4
1	54000001	1.08295	0.85602	3
1	55000001	0.837868	0.85602	3
1	56000001	0.681789	0.85602	3
1	57000001	0.981214	0.85602	3
1	58000001	0.953191	0.85602	3
1	59000001	0.928293	0.85602	3
1	60000001	0.899719	0.85602	3
1	61000001	1.11697	0.85602	3
1	62000001	0.912304	0.85602	3
1	63000001	1.13743	0.85602	3
1	64000001	0.906039	0.85602	3
1	65000001	0.918346	0.85602	3
1	66000001	0.978789	0.85602	3
1	67000001	0.703002	0.85602	3
1	68000001	0.988032	0.85602	3
1	69000001	0.688285	0.85602	3
1	70000001	0.802234	0.85602	3
1	71000001	0.731232	0.85602	3
1	72000001	1.06717	0.85602	3
1	73000001	0.843933	0.85602	3
1	74000001	0.790671	0.85602	3
1	75000001	0.772818	0.85602	3
1	76000001	0.760303	0.85602	3
1	77000001	0.807592	0.85602	3
1	78000001	0.886543	0.85602	3
