Chromosome	Start	Ratio	MedianRatio	CopyNumber
1	1	2.80541	2.4392	7
1	1000001	2.48636	2.4392	7
1	2000001	3.19449	2.4392	7
1	3000001	2.4392	2.4392	7
1	4000001	2.46968	2.4392	7
1	5000001	2.63962	2.4392	7
1	6000001	2.64536	2.4392	7
1	7000001	2.51277	2.4392	7
1	8000001	2.39234	2.4392	7
1	9000001	2.75469	2.4392	7
1	10000001	2.62363	2.4392	7
1	11000001	2.31038	2.4392	7
1	12000001	2.17064	2.4392	7
1	13000001	2.48633	2.4392	7
1	14000001	2.40732	2.4392	7
1	15000001	2.34061	2.4392	7
1	16000001	2.30416	2.4392	7
1	17000001	2.42573	2.4392	7
1	18000001	2.15742	2.4392	7
1	19000001	2.9662	2.4392	7
1	20000001	2.3791	2.4392	7
1	21000001	2.36908	2.4392	7
1	22000001	2.10306	2.4392	7
1	23000001	2.25568	2.4392	7
1	24000001	2.17906	2.4392	7
1	25000001	2.48349	2.4392	7
1	26000001	2.69713	2.4392	7
1	27000001	1.88702	1.83498	6
1	28000001	1.78293	1.83498	6
1	29000001	2.30142	2.44195	7
1	30000001	2.13825	2.44195	7
1	31000001	3.14102	2.44195	7
1	32000001	2.53151	2.44195	7
1	33000001	2.74105	2.44195	7
1	34000001	2.21164	2.44195	7
1	35000001	2.50825	2.44195	7
1	36000001	2.40075	2.44195	7
1	37000001	2.27691	2.44195	7
1	38000001	2.6625	2.44195	7
1	39000001	2.07838	2.44195	7
1	40000001	2.22175	2.44195	7
1	41000001	2.44195	2.44195	7
1	42000001	2.59055	2.44195	7
1	43000001	2.30227	2.44195	7
1	44000001	2.4704	2.44195	7
1	45000001	2.46563	2.44195	7
1	46000001	1.99185	2.0878	6
1	47000001	2.25869	2.0878	6
1	48000001	1.84682	2.0878	6
1	49000001	2.07453	2.0878	6
1	50000001	1.83443	2.0878	6
1	51000001	2.5413	2.0878	6
1	52000001	2.12598	2.0878	6
1	53000001	2.42872	2.0878	6
1	54000001	2.37169	2.0878	6
1	55000001	2.12603	2.0878	6
1	56000001	2.40675	2.0878	6
1	57000001	2.26029	2.0878	6
1	58000001	2.24589	2.0878	6
1	59000001	1.84318	2.0878	6
1	60000001	1.77798	2.0878	6
1	61000001	1.78908	2.0878	6
1	62000001	2.16995	2.0878	6
1	63000001	2.409	2.0878	6
1	64000001	2.00667	2.0878	6
1	65000001	1.95439	2.0878	6
